Year_of_Death,County_of_Residence,Age,Veteran_Status,Total_Deaths_veteran,age_cat,veteran_cat,Description
2017,San Mateo,55 - 59 years,No,185,13,1,urban
2017,San Mateo,55 - 59 years,Unknown,0,13,2,urban
2017,San Mateo,60 - 64 years,No,218,14,1,urban
2017,San Mateo,60 - 64 years,Unknown,6,14,2,urban
2017,San Mateo,60 - 64 years,Yes,17,14,3,urban
2017,San Mateo,65 - 69 years,Yes,42,15,3,urban
2017,San Mateo,65 - 69 years,No,322,15,1,urban
2017,San Mateo,65 - 69 years,Unknown,6,15,2,urban
2017,San Mateo,70 - 74 years,Yes,86,16,3,urban
2017,San Mateo,70 - 74 years,No,296,16,1,urban
2017,San Mateo,70 - 74 years,Unknown,6,16,2,urban
2017,San Mateo,75 - 79 years,No,400,17,1,urban
2017,San Mateo,75 - 79 years,Unknown,6,17,2,urban
2017,San Mateo,75 - 79 years,Yes,88,17,3,urban
2017,San Mateo,80 - 84 years,Yes,139,18,3,urban
2017,San Mateo,80 - 84 years,Unknown,6,18,2,urban
2017,San Mateo,80 - 84 years,No,441,18,1,urban
2017,San Mateo,85 - 89 years,No,582,19,1,urban
2017,San Mateo,85 - 89 years,Unknown,6,19,2,urban
2017,San Mateo,85 - 89 years,Yes,223,19,3,urban
2017,San Mateo,90 - 94 years,No,602,20,1,urban
2017,San Mateo,90 - 94 years,Unknown,6,20,2,urban
2017,San Mateo,90 - 94 years,Yes,215,20,3,urban
2017,San Mateo,95 - 99 years,No,322,21,1,urban
2017,San Mateo,95 - 99 years,Unknown,6,21,2,urban
2017,San Mateo,95 - 99 years,Yes,87,21,3,urban
2017,San Mateo,100 years and over,Unknown,0,22,2,urban
2017,San Mateo,100 years and over,No,74,22,1,urban
2017,San Mateo,100 years and over,Yes,6,22,3,urban
2017,Santa Barbara,Less than 1 year,No,28,1,1,suburban
2017,Santa Barbara,Less than 1 year,Unknown,0,1,2,suburban
2017,Santa Barbara,Less than 1 year,Yes,0,1,3,suburban
2017,Santa Barbara,1 - 4 years,No,6,2,1,suburban
2017,Santa Barbara,1 - 4 years,Unknown,0,2,2,suburban
2017,Santa Barbara,1 - 4 years,Yes,0,2,3,suburban
2017,Santa Barbara,5 - 9 years,Unknown,0,3,2,suburban
2017,Santa Barbara,5 - 9 years,Yes,0,3,3,suburban
2017,Santa Barbara,5 - 9 years,No,6,3,1,suburban
2017,Santa Barbara,10 - 14 years,Unknown,0,4,2,suburban
2017,Santa Barbara,10 - 14 years,No,6,4,1,suburban
2017,Santa Barbara,10 - 14 years,Yes,0,4,3,suburban
2017,Santa Barbara,15 - 19 years,Yes,0,5,3,suburban
2017,Santa Barbara,15 - 19 years,No,11,5,1,suburban
2017,Santa Barbara,15 - 19 years,Unknown,0,5,2,suburban
2017,Santa Barbara,20 - 24 years,No,28,6,1,suburban
2017,Santa Barbara,20 - 24 years,Yes,0,6,3,suburban
2017,Santa Barbara,20 - 24 years,Unknown,0,6,2,suburban
2017,Santa Barbara,25 - 29 years,No,16,7,1,suburban
2017,Santa Barbara,25 - 29 years,Unknown,0,7,2,suburban
2017,Santa Barbara,25 - 29 years,Yes,0,7,3,suburban
2017,Santa Barbara,30 - 34 years,No,31,8,1,suburban
2017,Santa Barbara,30 - 34 years,Unknown,6,8,2,suburban
2017,Santa Barbara,30 - 34 years,Yes,6,8,3,suburban
2017,Santa Barbara,35 - 39 years,Unknown,0,9,2,suburban
2017,Santa Barbara,35 - 39 years,Yes,6,9,3,suburban
2017,Santa Barbara,35 - 39 years,No,25,9,1,suburban
2017,Santa Barbara,40 - 44 years,No,34,10,1,suburban
2017,Santa Barbara,40 - 44 years,Unknown,0,10,2,suburban
2017,Santa Barbara,40 - 44 years,Yes,6,10,3,suburban
2017,Santa Barbara,45 - 49 years,Unknown,6,11,2,suburban
2017,Santa Barbara,45 - 49 years,No,60,11,1,suburban
2017,Santa Barbara,45 - 49 years,Yes,6,11,3,suburban
2017,Santa Barbara,50 - 54 years,Unknown,6,12,2,suburban
2017,Santa Barbara,50 - 54 years,No,96,12,1,suburban
2017,Santa Barbara,50 - 54 years,Yes,6,12,3,suburban
2017,Santa Barbara,55 - 59 years,No,120,13,1,suburban
2017,Santa Barbara,55 - 59 years,Unknown,6,13,2,suburban
2017,Santa Barbara,55 - 59 years,Yes,14,13,3,suburban
2017,Santa Barbara,60 - 64 years,No,179,14,1,suburban
2017,Santa Barbara,60 - 64 years,Unknown,6,14,2,suburban
2017,Santa Barbara,60 - 64 years,Yes,27,14,3,suburban
2017,Santa Barbara,65 - 69 years,Unknown,6,15,2,suburban
2017,Santa Barbara,65 - 69 years,Yes,40,15,3,suburban
2017,Santa Barbara,65 - 69 years,No,176,15,1,suburban
2017,Santa Barbara,70 - 74 years,No,211,16,1,suburban
2017,Santa Barbara,70 - 74 years,Yes,75,16,3,suburban
2017,Santa Barbara,70 - 74 years,Unknown,6,16,2,suburban
2017,Santa Barbara,75 - 79 years,No,234,17,1,suburban
2017,Santa Barbara,75 - 79 years,Unknown,6,17,2,suburban
2017,Santa Barbara,75 - 79 years,Yes,68,17,3,suburban
2017,Santa Barbara,80 - 84 years,No,237,18,1,suburban
2017,Santa Barbara,80 - 84 years,Unknown,6,18,2,suburban
2017,Santa Barbara,80 - 84 years,Yes,135,18,3,suburban
2017,Santa Barbara,85 - 89 years,Unknown,6,19,2,suburban
2017,Santa Barbara,85 - 89 years,No,358,19,1,suburban
2017,Santa Barbara,85 - 89 years,Yes,191,19,3,suburban
2017,Santa Barbara,90 - 94 years,No,361,20,1,suburban
2017,Santa Barbara,90 - 94 years,Yes,149,20,3,suburban
2017,Santa Barbara,90 - 94 years,Unknown,6,20,2,suburban
2017,Santa Barbara,95 - 99 years,No,183,21,1,suburban
2017,Santa Barbara,95 - 99 years,Unknown,6,21,2,suburban
2017,Santa Barbara,95 - 99 years,Yes,67,21,3,suburban
2017,Santa Barbara,100 years and over,No,41,22,1,suburban
2017,Santa Barbara,100 years and over,Unknown,0,22,2,suburban
2017,Santa Barbara,100 years and over,Yes,6,22,3,suburban
2017,Santa Clara,Less than 1 year,Yes,0,1,3,urban
2017,Santa Clara,Less than 1 year,No,69,1,1,urban
2017,Santa Clara,Less than 1 year,Unknown,0,1,2,urban
2017,Santa Clara,1 - 4 years,Yes,0,2,3,urban
2017,Santa Clara,1 - 4 years,Unknown,0,2,2,urban
2017,Santa Clara,1 - 4 years,No,16,2,1,urban
2017,Santa Clara,5 - 9 years,Yes,0,3,3,urban
2017,Santa Clara,5 - 9 years,Unknown,0,3,2,urban
2017,Santa Clara,5 - 9 years,No,12,3,1,urban
2017,Santa Clara,10 - 14 years,Yes,0,4,3,urban
2017,Santa Clara,10 - 14 years,Unknown,0,4,2,urban
2017,Santa Clara,10 - 14 years,No,11,4,1,urban
2017,Santa Clara,15 - 19 years,Yes,0,5,3,urban
2017,Santa Clara,15 - 19 years,No,26,5,1,urban
2017,Santa Clara,15 - 19 years,Unknown,0,5,2,urban
2017,Santa Clara,20 - 24 years,Yes,6,6,3,urban
2017,Santa Clara,20 - 24 years,Unknown,0,6,2,urban
2017,Santa Clara,20 - 24 years,No,80,6,1,urban
2017,Santa Clara,25 - 29 years,Unknown,0,7,2,urban
2017,Santa Clara,25 - 29 years,No,61,7,1,urban
2017,Santa Clara,25 - 29 years,Yes,6,7,3,urban
2017,Santa Clara,30 - 34 years,No,81,8,1,urban
2017,Santa Clara,30 - 34 years,Unknown,6,8,2,urban
2017,Santa Clara,30 - 34 years,Yes,6,8,3,urban
2017,Santa Clara,35 - 39 years,Yes,6,9,3,urban
2017,Santa Clara,35 - 39 years,No,91,9,1,urban
2017,Santa Clara,35 - 39 years,Unknown,0,9,2,urban
2017,Santa Clara,40 - 44 years,Yes,6,10,3,urban
2017,Santa Clara,40 - 44 years,Unknown,6,10,2,urban
2017,Santa Clara,40 - 44 years,No,127,10,1,urban
2017,Santa Clara,45 - 49 years,Unknown,0,11,2,urban
2017,Santa Clara,45 - 49 years,No,177,11,1,urban
2017,Santa Clara,45 - 49 years,Yes,6,11,3,urban
2017,Santa Clara,50 - 54 years,No,316,12,1,urban
2017,Santa Clara,50 - 54 years,Unknown,6,12,2,urban
2017,Santa Clara,50 - 54 years,Yes,18,12,3,urban
2017,Santa Clara,55 - 59 years,No,467,13,1,urban
2017,Santa Clara,55 - 59 years,Unknown,6,13,2,urban
2017,Santa Clara,55 - 59 years,Yes,39,13,3,urban
2017,Santa Clara,60 - 64 years,Yes,62,14,3,urban
2017,Santa Clara,60 - 64 years,No,572,14,1,urban
2017,Santa Clara,60 - 64 years,Unknown,6,14,2,urban
2017,Santa Clara,65 - 69 years,No,633,15,1,urban
2017,Santa Clara,65 - 69 years,Unknown,6,15,2,urban
2017,Santa Clara,65 - 69 years,Yes,112,15,3,urban
2017,Santa Clara,70 - 74 years,Unknown,6,16,2,urban
2017,Santa Clara,70 - 74 years,Yes,178,16,3,urban
2017,Santa Clara,70 - 74 years,No,669,16,1,urban
2017,Santa Clara,75 - 79 years,Unknown,6,17,2,urban
2017,Santa Clara,75 - 79 years,No,857,17,1,urban
2017,Santa Clara,75 - 79 years,Yes,182,17,3,urban
2017,Santa Clara,80 - 84 years,No,1016,18,1,urban
2017,Santa Clara,80 - 84 years,Unknown,6,18,2,urban
2017,Santa Clara,80 - 84 years,Yes,308,18,3,urban
2017,Santa Clara,85 - 89 years,Unknown,6,19,2,urban
2017,Santa Clara,85 - 89 years,No,1206,19,1,urban
2017,Santa Clara,85 - 89 years,Yes,400,19,3,urban
2017,Santa Clara,90 - 94 years,No,1186,20,1,urban
2017,Santa Clara,90 - 94 years,Unknown,6,20,2,urban
2017,Santa Clara,90 - 94 years,Yes,370,20,3,urban
2017,Santa Clara,95 - 99 years,Unknown,6,21,2,urban
2017,Santa Clara,95 - 99 years,Yes,155,21,3,urban
2017,Santa Clara,95 - 99 years,No,580,21,1,urban
2017,Santa Clara,100 years and over,Unknown,0,22,2,urban
2017,Santa Clara,100 years and over,No,149,22,1,urban
2017,Santa Clara,100 years and over,Yes,15,22,3,urban
2017,Santa Cruz,Less than 1 year,Yes,0,1,3,suburban
2017,Santa Cruz,Less than 1 year,No,6,1,1,suburban
2017,Santa Cruz,Less than 1 year,Unknown,0,1,2,suburban
2017,Santa Cruz,1 - 4 years,No,6,2,1,suburban
2017,Santa Cruz,1 - 4 years,Yes,0,2,3,suburban
2017,Santa Cruz,1 - 4 years,Unknown,0,2,2,suburban
2017,Santa Cruz,5 - 9 years,No,6,3,1,suburban
2017,Santa Cruz,5 - 9 years,Yes,0,3,3,suburban
2017,Santa Cruz,5 - 9 years,Unknown,0,3,2,suburban
2017,Santa Cruz,10 - 14 years,Yes,0,4,3,suburban
2017,Santa Cruz,10 - 14 years,No,6,4,1,suburban
2017,Santa Cruz,10 - 14 years,Unknown,0,4,2,suburban
2017,Santa Cruz,15 - 19 years,Unknown,0,5,2,suburban
2017,Santa Cruz,15 - 19 years,No,6,5,1,suburban
2017,Santa Cruz,15 - 19 years,Yes,0,5,3,suburban
2017,Santa Cruz,20 - 24 years,Unknown,0,6,2,suburban
2017,Santa Cruz,20 - 24 years,Yes,0,6,3,suburban
2017,Santa Cruz,20 - 24 years,No,6,6,1,suburban
2017,Santa Cruz,25 - 29 years,No,6,7,1,suburban
2017,Santa Cruz,25 - 29 years,Yes,0,7,3,suburban
2017,Santa Cruz,25 - 29 years,Unknown,0,7,2,suburban
2017,Santa Cruz,30 - 34 years,Unknown,6,8,2,suburban
2017,Santa Cruz,30 - 34 years,Yes,6,8,3,suburban
2017,Santa Cruz,30 - 34 years,No,17,8,1,suburban
2017,Santa Cruz,35 - 39 years,No,20,9,1,suburban
2017,Santa Cruz,35 - 39 years,Unknown,0,9,2,suburban
2017,Santa Cruz,35 - 39 years,Yes,0,9,3,suburban
2017,Santa Cruz,40 - 44 years,Unknown,0,10,2,suburban
2017,Santa Cruz,40 - 44 years,Yes,0,10,3,suburban
2017,Santa Cruz,40 - 44 years,No,19,10,1,suburban
2017,Santa Cruz,45 - 49 years,No,39,11,1,suburban
2017,Santa Cruz,45 - 49 years,Unknown,0,11,2,suburban
2017,Santa Cruz,45 - 49 years,Yes,6,11,3,suburban
2017,Santa Cruz,50 - 54 years,No,43,12,1,suburban
2017,Santa Cruz,50 - 54 years,Yes,6,12,3,suburban
2017,Santa Cruz,50 - 54 years,Unknown,6,12,2,suburban
2017,Santa Cruz,55 - 59 years,Unknown,0,13,2,suburban
2017,Santa Cruz,55 - 59 years,Yes,6,13,3,suburban
2017,Santa Cruz,55 - 59 years,No,69,13,1,suburban
2017,Santa Cruz,60 - 64 years,No,136,14,1,suburban
2017,Santa Cruz,60 - 64 years,Unknown,6,14,2,suburban
2017,Santa Cruz,60 - 64 years,Yes,13,14,3,suburban
2017,Santa Cruz,65 - 69 years,Unknown,6,15,2,suburban
2017,Santa Cruz,65 - 69 years,No,141,15,1,suburban
2017,Santa Cruz,65 - 69 years,Yes,27,15,3,suburban
2017,Santa Cruz,70 - 74 years,No,118,16,1,suburban
2017,Santa Cruz,70 - 74 years,Unknown,6,16,2,suburban
2017,Santa Cruz,70 - 74 years,Yes,44,16,3,suburban
2017,Santa Cruz,75 - 79 years,No,125,17,1,suburban
2017,Santa Cruz,75 - 79 years,Unknown,6,17,2,suburban
2017,Santa Cruz,75 - 79 years,Yes,30,17,3,suburban
2017,Santa Cruz,80 - 84 years,Unknown,6,18,2,suburban
2017,Santa Cruz,80 - 84 years,Yes,56,18,3,suburban
2017,Santa Cruz,80 - 84 years,No,133,18,1,suburban
2017,Santa Cruz,85 - 89 years,Unknown,0,19,2,suburban
2017,Santa Cruz,85 - 89 years,Yes,59,19,3,suburban
2017,Santa Cruz,85 - 89 years,No,178,19,1,suburban
2017,Santa Cruz,90 - 94 years,No,159,20,1,suburban
2017,Santa Cruz,90 - 94 years,Unknown,0,20,2,suburban
2017,Santa Cruz,90 - 94 years,Yes,68,20,3,suburban
2017,Santa Cruz,95 - 99 years,No,112,21,1,suburban
2017,Santa Cruz,95 - 99 years,Yes,36,21,3,suburban
2017,Santa Cruz,95 - 99 years,Unknown,0,21,2,suburban
2017,Santa Cruz,100 years and over,No,35,22,1,suburban
2017,Santa Cruz,100 years and over,Yes,6,22,3,suburban
2017,Santa Cruz,100 years and over,Unknown,0,22,2,suburban
2017,Shasta,Less than 1 year,Yes,0,1,3,suburban
2017,Shasta,Less than 1 year,Unknown,0,1,2,suburban
2017,Shasta,Less than 1 year,No,12,1,1,suburban
2017,Shasta,1 - 4 years,No,6,2,1,suburban
2017,Shasta,1 - 4 years,Yes,0,2,3,suburban
2017,Shasta,1 - 4 years,Unknown,0,2,2,suburban
2017,Shasta,5 - 9 years,Yes,0,3,3,suburban
2017,Shasta,5 - 9 years,No,0,3,1,suburban
2017,Shasta,5 - 9 years,Unknown,0,3,2,suburban
2017,Shasta,10 - 14 years,Unknown,0,4,2,suburban
2017,Shasta,10 - 14 years,Yes,0,4,3,suburban
2017,Shasta,10 - 14 years,No,6,4,1,suburban
2017,Shasta,15 - 19 years,No,6,5,1,suburban
2017,Shasta,15 - 19 years,Unknown,0,5,2,suburban
2017,Shasta,15 - 19 years,Yes,0,5,3,suburban
2017,Shasta,20 - 24 years,Yes,0,6,3,suburban
2017,Shasta,20 - 24 years,No,6,6,1,suburban
2017,Shasta,20 - 24 years,Unknown,0,6,2,suburban
2017,Shasta,25 - 29 years,Yes,6,7,3,suburban
2017,Shasta,25 - 29 years,Unknown,0,7,2,suburban
2017,Shasta,25 - 29 years,No,21,7,1,suburban
2017,Shasta,30 - 34 years,No,21,8,1,suburban
2017,Shasta,30 - 34 years,Yes,0,8,3,suburban
2017,Shasta,30 - 34 years,Unknown,0,8,2,suburban
2017,Shasta,35 - 39 years,Yes,6,9,3,suburban
2017,Shasta,35 - 39 years,Unknown,0,9,2,suburban
2017,Shasta,35 - 39 years,No,24,9,1,suburban
2017,Shasta,40 - 44 years,Yes,6,10,3,suburban
2017,Shasta,40 - 44 years,Unknown,0,10,2,suburban
2017,Shasta,40 - 44 years,No,25,10,1,suburban
2017,Shasta,45 - 49 years,Unknown,6,11,2,suburban
2017,Shasta,45 - 49 years,Yes,6,11,3,suburban
2017,Shasta,45 - 49 years,No,41,11,1,suburban
2017,Shasta,50 - 54 years,No,50,12,1,suburban
2017,Shasta,50 - 54 years,Unknown,6,12,2,suburban
2017,Shasta,50 - 54 years,Yes,6,12,3,suburban
2017,Shasta,55 - 59 years,No,105,13,1,suburban
2017,Shasta,55 - 59 years,Yes,13,13,3,suburban
2017,Shasta,55 - 59 years,Unknown,6,13,2,suburban
2017,Shasta,60 - 64 years,Yes,24,14,3,suburban
2017,Shasta,60 - 64 years,No,152,14,1,suburban
2017,Shasta,60 - 64 years,Unknown,6,14,2,suburban
2017,Shasta,65 - 69 years,Unknown,6,15,2,suburban
2017,Shasta,65 - 69 years,Yes,55,15,3,suburban
2017,Shasta,65 - 69 years,No,163,15,1,suburban
2017,Shasta,70 - 74 years,Unknown,6,16,2,suburban
2017,Shasta,70 - 74 years,No,182,16,1,suburban
2017,Shasta,70 - 74 years,Yes,70,16,3,suburban
2017,Shasta,75 - 79 years,Yes,80,17,3,suburban
2017,Shasta,75 - 79 years,Unknown,6,17,2,suburban
2017,Shasta,75 - 79 years,No,173,17,1,suburban
2017,Shasta,80 - 84 years,Yes,78,18,3,suburban
2017,Shasta,80 - 84 years,Unknown,6,18,2,suburban
2017,Shasta,80 - 84 years,No,187,18,1,suburban
2017,Shasta,85 - 89 years,Yes,107,19,3,suburban
2017,Shasta,85 - 89 years,No,204,19,1,suburban
2017,Shasta,85 - 89 years,Unknown,0,19,2,suburban
2017,Shasta,90 - 94 years,Yes,88,20,3,suburban
2017,Shasta,90 - 94 years,Unknown,0,20,2,suburban
2017,Shasta,90 - 94 years,No,188,20,1,suburban
2017,Shasta,95 - 99 years,Unknown,0,21,2,suburban
2017,Shasta,95 - 99 years,Yes,35,21,3,suburban
2017,Shasta,95 - 99 years,No,78,21,1,suburban
2017,Shasta,100 years and over,Yes,6,22,3,suburban
2017,Shasta,100 years and over,No,13,22,1,suburban
2017,Shasta,100 years and over,Unknown,0,22,2,suburban
2017,Sierra,Less than 1 year,No,0,1,1,rural
2017,Sierra,Less than 1 year,Unknown,0,1,2,rural
2017,Sierra,Less than 1 year,Yes,0,1,3,rural
2017,Sierra,1 - 4 years,No,0,2,1,rural
2017,Sierra,1 - 4 years,Unknown,0,2,2,rural
2017,Sierra,1 - 4 years,Yes,0,2,3,rural
2017,Sierra,5 - 9 years,Unknown,0,3,2,rural
2017,Sierra,5 - 9 years,No,0,3,1,rural
2017,Sierra,5 - 9 years,Yes,0,3,3,rural
2017,Sierra,10 - 14 years,Unknown,0,4,2,rural
2017,Sierra,10 - 14 years,No,0,4,1,rural
2017,Sierra,10 - 14 years,Yes,0,4,3,rural
2017,Sierra,15 - 19 years,No,0,5,1,rural
2017,Sierra,15 - 19 years,Unknown,0,5,2,rural
2017,Sierra,15 - 19 years,Yes,0,5,3,rural
2017,Sierra,20 - 24 years,Unknown,0,6,2,rural
2017,Sierra,20 - 24 years,No,0,6,1,rural
2017,Sierra,20 - 24 years,Yes,0,6,3,rural
2017,Sierra,25 - 29 years,No,0,7,1,rural
2017,Sierra,25 - 29 years,Unknown,0,7,2,rural
2017,Sierra,25 - 29 years,Yes,0,7,3,rural
2017,Sierra,30 - 34 years,No,6,8,1,rural
2017,Sierra,30 - 34 years,Unknown,0,8,2,rural
2017,Sierra,30 - 34 years,Yes,0,8,3,rural
2017,Sierra,35 - 39 years,Yes,0,9,3,rural
2017,Sierra,35 - 39 years,No,0,9,1,rural
2017,Sierra,35 - 39 years,Unknown,0,9,2,rural
2017,Sierra,40 - 44 years,No,0,10,1,rural
2017,Sierra,40 - 44 years,Unknown,0,10,2,rural
2017,Sierra,40 - 44 years,Yes,0,10,3,rural
2017,Sierra,45 - 49 years,Unknown,0,11,2,rural
2017,Sierra,45 - 49 years,No,0,11,1,rural
2017,Sierra,45 - 49 years,Yes,0,11,3,rural
2017,Sierra,50 - 54 years,Unknown,0,12,2,rural
2017,Sierra,50 - 54 years,No,0,12,1,rural
2017,Sierra,50 - 54 years,Yes,0,12,3,rural
2017,Sierra,55 - 59 years,No,6,13,1,rural
2017,Sierra,55 - 59 years,Unknown,0,13,2,rural
2017,Sierra,55 - 59 years,Yes,0,13,3,rural
2017,Sierra,60 - 64 years,Yes,0,14,3,rural
2017,Sierra,60 - 64 years,No,6,14,1,rural
2017,Sierra,60 - 64 years,Unknown,0,14,2,rural
2017,Sierra,65 - 69 years,Unknown,0,15,2,rural
2017,Sierra,65 - 69 years,Yes,6,15,3,rural
2017,Sierra,65 - 69 years,No,6,15,1,rural
2017,Sierra,70 - 74 years,Unknown,0,16,2,rural
2017,Sierra,70 - 74 years,No,0,16,1,rural
2017,Sierra,70 - 74 years,Yes,0,16,3,rural
2017,Sierra,75 - 79 years,No,6,17,1,rural
2017,Sierra,75 - 79 years,Unknown,6,17,2,rural
2017,Sierra,75 - 79 years,Yes,6,17,3,rural
2017,Sierra,80 - 84 years,No,6,18,1,rural
2017,Sierra,80 - 84 years,Unknown,0,18,2,rural
2017,Sierra,80 - 84 years,Yes,0,18,3,rural
2017,Sierra,85 - 89 years,Yes,6,19,3,rural
2017,Sierra,85 - 89 years,Unknown,0,19,2,rural
2017,Sierra,85 - 89 years,No,6,19,1,rural
2017,Sierra,90 - 94 years,No,6,20,1,rural
2017,Sierra,90 - 94 years,Yes,6,20,3,rural
2017,Sierra,90 - 94 years,Unknown,0,20,2,rural
2017,Sierra,95 - 99 years,Unknown,0,21,2,rural
2017,Sierra,95 - 99 years,No,6,21,1,rural
2017,Sierra,95 - 99 years,Yes,0,21,3,rural
2017,Sierra,100 years and over,No,0,22,1,rural
2017,Sierra,100 years and over,Unknown,0,22,2,rural
2017,Sierra,100 years and over,Yes,0,22,3,rural
2017,Siskiyou,Less than 1 year,No,0,1,1,rural
2017,Siskiyou,Less than 1 year,Unknown,0,1,2,rural
2017,Siskiyou,Less than 1 year,Yes,0,1,3,rural
2017,Siskiyou,1 - 4 years,Unknown,0,2,2,rural
2017,Siskiyou,1 - 4 years,Yes,0,2,3,rural
2017,Siskiyou,1 - 4 years,No,0,2,1,rural
2017,Siskiyou,5 - 9 years,No,0,3,1,rural
2017,Siskiyou,5 - 9 years,Unknown,0,3,2,rural
2017,Siskiyou,5 - 9 years,Yes,0,3,3,rural
2017,Siskiyou,10 - 14 years,No,6,4,1,rural
2017,Siskiyou,10 - 14 years,Unknown,0,4,2,rural
2017,Siskiyou,10 - 14 years,Yes,0,4,3,rural
2017,Siskiyou,15 - 19 years,No,6,5,1,rural
2017,Siskiyou,15 - 19 years,Unknown,0,5,2,rural
2017,Siskiyou,15 - 19 years,Yes,0,5,3,rural
2017,Siskiyou,20 - 24 years,No,6,6,1,rural
2017,Siskiyou,20 - 24 years,Yes,0,6,3,rural
2017,Siskiyou,20 - 24 years,Unknown,0,6,2,rural
2017,Siskiyou,25 - 29 years,Yes,0,7,3,rural
2017,Siskiyou,25 - 29 years,No,6,7,1,rural
2017,Siskiyou,25 - 29 years,Unknown,0,7,2,rural
2017,Siskiyou,30 - 34 years,No,6,8,1,rural
2017,Siskiyou,30 - 34 years,Unknown,0,8,2,rural
2017,Siskiyou,30 - 34 years,Yes,0,8,3,rural
2017,Siskiyou,35 - 39 years,Yes,0,9,3,rural
2017,Siskiyou,35 - 39 years,Unknown,0,9,2,rural
2017,Siskiyou,35 - 39 years,No,6,9,1,rural
2017,Siskiyou,40 - 44 years,No,6,10,1,rural
2017,Siskiyou,40 - 44 years,Unknown,0,10,2,rural
2017,Siskiyou,40 - 44 years,Yes,6,10,3,rural
2017,Siskiyou,45 - 49 years,Unknown,0,11,2,rural
2017,Siskiyou,45 - 49 years,Yes,6,11,3,rural
2017,Siskiyou,45 - 49 years,No,12,11,1,rural
2017,Siskiyou,50 - 54 years,Yes,6,12,3,rural
2017,Siskiyou,50 - 54 years,No,18,12,1,rural
2017,Siskiyou,50 - 54 years,Unknown,0,12,2,rural
2017,Siskiyou,55 - 59 years,Unknown,0,13,2,rural
2017,Siskiyou,55 - 59 years,No,31,13,1,rural
2017,Siskiyou,55 - 59 years,Yes,0,13,3,rural
2017,Siskiyou,60 - 64 years,Unknown,6,14,2,rural
2017,Siskiyou,60 - 64 years,Yes,6,14,3,rural
2017,Siskiyou,60 - 64 years,No,45,14,1,rural
2017,Siskiyou,65 - 69 years,Unknown,6,15,2,rural
2017,Siskiyou,65 - 69 years,No,45,15,1,rural
2017,Siskiyou,65 - 69 years,Yes,13,15,3,rural
2017,Siskiyou,70 - 74 years,No,44,16,1,rural
2017,Siskiyou,70 - 74 years,Unknown,6,16,2,rural
2017,Siskiyou,70 - 74 years,Yes,24,16,3,rural
2017,Siskiyou,75 - 79 years,No,48,17,1,rural
2017,Siskiyou,75 - 79 years,Unknown,6,17,2,rural
2017,Siskiyou,75 - 79 years,Yes,21,17,3,rural
2017,Siskiyou,80 - 84 years,Unknown,6,18,2,rural
2017,Siskiyou,80 - 84 years,No,34,18,1,rural
2017,Siskiyou,80 - 84 years,Yes,22,18,3,rural
2017,Siskiyou,85 - 89 years,Yes,31,19,3,rural
2017,Siskiyou,85 - 89 years,No,56,19,1,rural
2017,Siskiyou,85 - 89 years,Unknown,0,19,2,rural
2017,Siskiyou,90 - 94 years,No,30,20,1,rural
2017,Siskiyou,90 - 94 years,Unknown,0,20,2,rural
2017,Siskiyou,90 - 94 years,Yes,29,20,3,rural
2017,Siskiyou,95 - 99 years,Yes,6,21,3,rural
2017,Siskiyou,95 - 99 years,Unknown,0,21,2,rural
2017,Siskiyou,95 - 99 years,No,23,21,1,rural
2017,Siskiyou,100 years and over,No,6,22,1,rural
2017,Siskiyou,100 years and over,Unknown,0,22,2,rural
2017,Siskiyou,100 years and over,Yes,0,22,3,rural
2017,Solano,Less than 1 year,No,32,1,1,suburban
2017,Solano,Less than 1 year,Unknown,0,1,2,suburban
2017,Solano,Less than 1 year,Yes,0,1,3,suburban
2017,Solano,1 - 4 years,No,6,2,1,suburban
2017,Solano,1 - 4 years,Unknown,0,2,2,suburban
2017,Solano,1 - 4 years,Yes,0,2,3,suburban
2017,Solano,5 - 9 years,No,6,3,1,suburban
2017,Solano,5 - 9 years,Unknown,0,3,2,suburban
2017,Solano,5 - 9 years,Yes,0,3,3,suburban
2017,Solano,10 - 14 years,No,6,4,1,suburban
2017,Solano,10 - 14 years,Unknown,0,4,2,suburban
2017,Solano,10 - 14 years,Yes,0,4,3,suburban
2017,Solano,15 - 19 years,Yes,0,5,3,suburban
2017,Solano,15 - 19 years,No,12,5,1,suburban
2017,Solano,15 - 19 years,Unknown,0,5,2,suburban
2017,Solano,20 - 24 years,No,26,6,1,suburban
2017,Solano,20 - 24 years,Unknown,0,6,2,suburban
2017,Solano,20 - 24 years,Yes,6,6,3,suburban
2017,Solano,25 - 29 years,No,24,7,1,suburban
2017,Solano,25 - 29 years,Unknown,0,7,2,suburban
