Year_of_Death,County_of_Residence,Age,Education_level,Total_Deaths_Education,age_cat,education_cat,Description
2015,Calaveras,70 - 74 years,Graduate Degree,10,16,2,rural
2015,Calaveras,70 - 74 years,High School Graduate or GED Completed,21,16,3,rural
2015,Calaveras,70 - 74 years,Less than High School,10,16,4,rural
2015,Calaveras,70 - 74 years,Unknown,10,16,6,rural
2015,Calaveras,70 - 74 years,Bachelor's Degree,10,16,1,rural
2015,Calaveras,75 - 79 years,Graduate Degree,10,17,2,rural
2015,Calaveras,75 - 79 years,Unknown,10,17,6,rural
2015,Calaveras,75 - 79 years,High School Graduate or GED Completed,20,17,3,rural
2015,Calaveras,75 - 79 years,"Some College Credit, No 4-Year Degree",14,17,5,rural
2015,Calaveras,75 - 79 years,Bachelor's Degree,13,17,1,rural
2015,Calaveras,75 - 79 years,Less than High School,10,17,4,rural
2015,Calaveras,80 - 84 years,Graduate Degree,10,18,2,rural
2015,Calaveras,80 - 84 years,Bachelor's Degree,12,18,1,rural
2015,Calaveras,80 - 84 years,Unknown,0,18,6,rural
2015,Calaveras,80 - 84 years,"Some College Credit, No 4-Year Degree",16,18,5,rural
2015,Calaveras,80 - 84 years,Less than High School,15,18,4,rural
2015,Calaveras,80 - 84 years,High School Graduate or GED Completed,27,18,3,rural
2015,Calaveras,85 - 89 years,Bachelor's Degree,10,19,1,rural
2015,Calaveras,85 - 89 years,Graduate Degree,0,19,2,rural
2015,Calaveras,85 - 89 years,"Some College Credit, No 4-Year Degree",11,19,5,rural
2015,Calaveras,85 - 89 years,High School Graduate or GED Completed,31,19,3,rural
2015,Calaveras,85 - 89 years,Unknown,0,19,6,rural
2015,Calaveras,85 - 89 years,Less than High School,11,19,4,rural
2015,Calaveras,90 - 94 years,Graduate Degree,10,20,2,rural
2015,Calaveras,90 - 94 years,"Some College Credit, No 4-Year Degree",11,20,5,rural
2015,Calaveras,90 - 94 years,Unknown,10,20,6,rural
2015,Calaveras,90 - 94 years,Less than High School,10,20,4,rural
2015,Calaveras,90 - 94 years,High School Graduate or GED Completed,19,20,3,rural
2015,Calaveras,90 - 94 years,Bachelor's Degree,10,20,1,rural
2015,Calaveras,95 - 99 years,Unknown,0,21,6,rural
2015,Calaveras,95 - 99 years,"Some College Credit, No 4-Year Degree",10,21,5,rural
2015,Calaveras,95 - 99 years,Bachelor's Degree,0,21,1,rural
2015,Calaveras,95 - 99 years,Less than High School,10,21,4,rural
2015,Calaveras,95 - 99 years,Graduate Degree,0,21,2,rural
2015,Calaveras,95 - 99 years,High School Graduate or GED Completed,10,21,3,rural
2015,Calaveras,100 years and over,High School Graduate or GED Completed,10,22,3,rural
2015,Calaveras,100 years and over,Less than High School,10,22,4,rural
2015,Calaveras,100 years and over,Graduate Degree,0,22,2,rural
2015,Calaveras,100 years and over,Unknown,0,22,6,rural
2015,Calaveras,100 years and over,"Some College Credit, No 4-Year Degree",10,22,5,rural
2015,Calaveras,100 years and over,Bachelor's Degree,0,22,1,rural
2015,Colusa,Less than 1 year,High School Graduate or GED Completed,0,1,3,rural
2015,Colusa,Less than 1 year,Graduate Degree,0,1,2,rural
2015,Colusa,Less than 1 year,Unknown,0,1,6,rural
2015,Colusa,Less than 1 year,Bachelor's Degree,0,1,1,rural
2015,Colusa,Less than 1 year,Less than High School,10,1,4,rural
2015,Colusa,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,rural
2015,Colusa,1 - 4 years,Less than High School,10,2,4,rural
2015,Colusa,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,rural
2015,Colusa,1 - 4 years,Bachelor's Degree,0,2,1,rural
2015,Colusa,1 - 4 years,Unknown,0,2,6,rural
2015,Colusa,1 - 4 years,Graduate Degree,0,2,2,rural
2015,Colusa,1 - 4 years,High School Graduate or GED Completed,0,2,3,rural
2015,Colusa,5 - 9 years,Less than High School,0,3,4,rural
2015,Colusa,5 - 9 years,High School Graduate or GED Completed,0,3,3,rural
2015,Colusa,5 - 9 years,Unknown,0,3,6,rural
2015,Colusa,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,rural
2015,Colusa,5 - 9 years,Graduate Degree,0,3,2,rural
2015,Colusa,5 - 9 years,Bachelor's Degree,0,3,1,rural
2015,Colusa,10 - 14 years,Unknown,0,4,6,rural
2015,Colusa,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,rural
2015,Colusa,10 - 14 years,Graduate Degree,0,4,2,rural
2015,Colusa,10 - 14 years,Less than High School,0,4,4,rural
2015,Colusa,10 - 14 years,Bachelor's Degree,0,4,1,rural
2015,Colusa,10 - 14 years,High School Graduate or GED Completed,0,4,3,rural
2015,Colusa,15 - 19 years,High School Graduate or GED Completed,0,5,3,rural
2015,Colusa,15 - 19 years,Less than High School,10,5,4,rural
2015,Colusa,15 - 19 years,"Some College Credit, No 4-Year Degree",0,5,5,rural
2015,Colusa,15 - 19 years,Bachelor's Degree,0,5,1,rural
2015,Colusa,15 - 19 years,Unknown,0,5,6,rural
2015,Colusa,15 - 19 years,Graduate Degree,0,5,2,rural
2015,Colusa,20 - 24 years,Graduate Degree,0,6,2,rural
2015,Colusa,20 - 24 years,"Some College Credit, No 4-Year Degree",0,6,5,rural
2015,Colusa,20 - 24 years,Less than High School,0,6,4,rural
2015,Colusa,20 - 24 years,Bachelor's Degree,0,6,1,rural
2015,Colusa,20 - 24 years,High School Graduate or GED Completed,0,6,3,rural
2015,Colusa,20 - 24 years,Unknown,0,6,6,rural
2015,Colusa,25 - 29 years,High School Graduate or GED Completed,0,7,3,rural
2015,Colusa,25 - 29 years,Bachelor's Degree,0,7,1,rural
2015,Colusa,25 - 29 years,Less than High School,0,7,4,rural
2015,Colusa,25 - 29 years,Graduate Degree,0,7,2,rural
2015,Colusa,25 - 29 years,Unknown,0,7,6,rural
2015,Colusa,25 - 29 years,"Some College Credit, No 4-Year Degree",0,7,5,rural
2015,Colusa,30 - 34 years,High School Graduate or GED Completed,0,8,3,rural
2015,Colusa,30 - 34 years,Bachelor's Degree,0,8,1,rural
2015,Colusa,30 - 34 years,Graduate Degree,0,8,2,rural
2015,Colusa,30 - 34 years,"Some College Credit, No 4-Year Degree",0,8,5,rural
2015,Colusa,30 - 34 years,Less than High School,10,8,4,rural
2015,Colusa,30 - 34 years,Unknown,0,8,6,rural
2015,Colusa,35 - 39 years,High School Graduate or GED Completed,0,9,3,rural
2015,Colusa,35 - 39 years,Graduate Degree,0,9,2,rural
2015,Colusa,35 - 39 years,Unknown,0,9,6,rural
2015,Colusa,35 - 39 years,"Some College Credit, No 4-Year Degree",10,9,5,rural
2015,Colusa,35 - 39 years,Less than High School,10,9,4,rural
2015,Colusa,35 - 39 years,Bachelor's Degree,0,9,1,rural
2015,Colusa,40 - 44 years,Bachelor's Degree,0,10,1,rural
2015,Colusa,40 - 44 years,"Some College Credit, No 4-Year Degree",0,10,5,rural
2015,Colusa,40 - 44 years,Graduate Degree,0,10,2,rural
2015,Colusa,40 - 44 years,Unknown,0,10,6,rural
2015,Colusa,40 - 44 years,Less than High School,0,10,4,rural
2015,Colusa,40 - 44 years,High School Graduate or GED Completed,10,10,3,rural
2015,Colusa,45 - 49 years,Graduate Degree,0,11,2,rural
2015,Colusa,45 - 49 years,High School Graduate or GED Completed,0,11,3,rural
2015,Colusa,45 - 49 years,Less than High School,0,11,4,rural
2015,Colusa,45 - 49 years,"Some College Credit, No 4-Year Degree",10,11,5,rural
2015,Colusa,45 - 49 years,Unknown,0,11,6,rural
2015,Colusa,45 - 49 years,Bachelor's Degree,0,11,1,rural
2015,Colusa,50 - 54 years,Less than High School,10,12,4,rural
2015,Colusa,50 - 54 years,Bachelor's Degree,10,12,1,rural
2015,Colusa,50 - 54 years,High School Graduate or GED Completed,10,12,3,rural
2015,Colusa,50 - 54 years,"Some College Credit, No 4-Year Degree",0,12,5,rural
2015,Colusa,50 - 54 years,Unknown,0,12,6,rural
2015,Colusa,50 - 54 years,Graduate Degree,0,12,2,rural
2015,Colusa,55 - 59 years,Less than High School,10,13,4,rural
2015,Colusa,55 - 59 years,Bachelor's Degree,0,13,1,rural
2015,Colusa,55 - 59 years,"Some College Credit, No 4-Year Degree",10,13,5,rural
2015,Colusa,55 - 59 years,High School Graduate or GED Completed,10,13,3,rural
2015,Colusa,55 - 59 years,Graduate Degree,0,13,2,rural
2015,Colusa,55 - 59 years,Unknown,0,13,6,rural
2015,Colusa,60 - 64 years,Unknown,0,14,6,rural
2015,Colusa,60 - 64 years,High School Graduate or GED Completed,10,14,3,rural
2015,Colusa,60 - 64 years,"Some College Credit, No 4-Year Degree",10,14,5,rural
2015,Colusa,60 - 64 years,Bachelor's Degree,10,14,1,rural
2015,Colusa,60 - 64 years,Less than High School,10,14,4,rural
2015,Colusa,60 - 64 years,Graduate Degree,0,14,2,rural
2015,Colusa,65 - 69 years,"Some College Credit, No 4-Year Degree",10,15,5,rural
2015,Colusa,65 - 69 years,Less than High School,10,15,4,rural
2015,Colusa,65 - 69 years,High School Graduate or GED Completed,10,15,3,rural
2015,Colusa,65 - 69 years,Bachelor's Degree,0,15,1,rural
2015,Colusa,65 - 69 years,Unknown,0,15,6,rural
2015,Colusa,65 - 69 years,Graduate Degree,0,15,2,rural
2015,Colusa,70 - 74 years,Unknown,0,16,6,rural
2015,Colusa,70 - 74 years,Bachelor's Degree,10,16,1,rural
2015,Colusa,70 - 74 years,"Some College Credit, No 4-Year Degree",10,16,5,rural
2015,Colusa,70 - 74 years,High School Graduate or GED Completed,10,16,3,rural
2015,Colusa,70 - 74 years,Less than High School,10,16,4,rural
2015,Colusa,70 - 74 years,Graduate Degree,0,16,2,rural
2015,Colusa,75 - 79 years,"Some College Credit, No 4-Year Degree",10,17,5,rural
2015,Colusa,75 - 79 years,Unknown,0,17,6,rural
2015,Colusa,75 - 79 years,Bachelor's Degree,0,17,1,rural
2015,Colusa,75 - 79 years,Graduate Degree,10,17,2,rural
2015,Colusa,75 - 79 years,High School Graduate or GED Completed,11,17,3,rural
2015,Colusa,75 - 79 years,Less than High School,10,17,4,rural
2015,Colusa,80 - 84 years,Graduate Degree,10,18,2,rural
2015,Colusa,80 - 84 years,Unknown,0,18,6,rural
2015,Colusa,80 - 84 years,High School Graduate or GED Completed,15,18,3,rural
2015,Colusa,80 - 84 years,Bachelor's Degree,10,18,1,rural
2015,Colusa,80 - 84 years,Less than High School,10,18,4,rural
2015,Colusa,80 - 84 years,"Some College Credit, No 4-Year Degree",10,18,5,rural
2015,Colusa,85 - 89 years,High School Graduate or GED Completed,11,19,3,rural
2015,Colusa,85 - 89 years,Less than High School,10,19,4,rural
2015,Colusa,85 - 89 years,Graduate Degree,10,19,2,rural
2015,Colusa,85 - 89 years,Unknown,0,19,6,rural
2015,Colusa,85 - 89 years,"Some College Credit, No 4-Year Degree",10,19,5,rural
2015,Colusa,85 - 89 years,Bachelor's Degree,10,19,1,rural
2015,Colusa,90 - 94 years,Graduate Degree,10,20,2,rural
2015,Colusa,90 - 94 years,"Some College Credit, No 4-Year Degree",10,20,5,rural
2015,Colusa,90 - 94 years,Unknown,0,20,6,rural
2015,Colusa,90 - 94 years,High School Graduate or GED Completed,10,20,3,rural
2015,Colusa,90 - 94 years,Bachelor's Degree,0,20,1,rural
2015,Colusa,90 - 94 years,Less than High School,10,20,4,rural
2015,Colusa,95 - 99 years,Graduate Degree,0,21,2,rural
2015,Colusa,95 - 99 years,High School Graduate or GED Completed,0,21,3,rural
2015,Colusa,95 - 99 years,Bachelor's Degree,0,21,1,rural
2015,Colusa,95 - 99 years,Unknown,0,21,6,rural
2015,Colusa,95 - 99 years,"Some College Credit, No 4-Year Degree",10,21,5,rural
2015,Colusa,95 - 99 years,Less than High School,10,21,4,rural
2015,Colusa,100 years and over,High School Graduate or GED Completed,10,22,3,rural
2015,Colusa,100 years and over,Bachelor's Degree,0,22,1,rural
2015,Colusa,100 years and over,"Some College Credit, No 4-Year Degree",0,22,5,rural
2015,Colusa,100 years and over,Unknown,0,22,6,rural
2015,Colusa,100 years and over,Less than High School,10,22,4,rural
2015,Colusa,100 years and over,Graduate Degree,0,22,2,rural
2015,Contra Costa,Less than 1 year,High School Graduate or GED Completed,0,1,3,urban
2015,Contra Costa,Less than 1 year,Bachelor's Degree,0,1,1,urban
2015,Contra Costa,Less than 1 year,Unknown,0,1,6,urban
2015,Contra Costa,Less than 1 year,Less than High School,42,1,4,urban
2015,Contra Costa,Less than 1 year,"Some College Credit, No 4-Year Degree",0,1,5,urban
2015,Contra Costa,Less than 1 year,Graduate Degree,0,1,2,urban
2015,Contra Costa,1 - 4 years,Graduate Degree,0,2,2,urban
2015,Contra Costa,1 - 4 years,"Some College Credit, No 4-Year Degree",0,2,5,urban
2015,Contra Costa,1 - 4 years,High School Graduate or GED Completed,0,2,3,urban
2015,Contra Costa,1 - 4 years,Bachelor's Degree,0,2,1,urban
2015,Contra Costa,1 - 4 years,Less than High School,10,2,4,urban
2015,Contra Costa,1 - 4 years,Unknown,0,2,6,urban
2015,Contra Costa,5 - 9 years,High School Graduate or GED Completed,0,3,3,urban
2015,Contra Costa,5 - 9 years,Unknown,0,3,6,urban
2015,Contra Costa,5 - 9 years,Bachelor's Degree,0,3,1,urban
2015,Contra Costa,5 - 9 years,Graduate Degree,0,3,2,urban
2015,Contra Costa,5 - 9 years,"Some College Credit, No 4-Year Degree",0,3,5,urban
2015,Contra Costa,5 - 9 years,Less than High School,10,3,4,urban
2015,Contra Costa,10 - 14 years,Unknown,0,4,6,urban
2015,Contra Costa,10 - 14 years,High School Graduate or GED Completed,0,4,3,urban
2015,Contra Costa,10 - 14 years,Less than High School,10,4,4,urban
2015,Contra Costa,10 - 14 years,Bachelor's Degree,0,4,1,urban
2015,Contra Costa,10 - 14 years,Graduate Degree,0,4,2,urban
2015,Contra Costa,10 - 14 years,"Some College Credit, No 4-Year Degree",0,4,5,urban
2015,Contra Costa,15 - 19 years,High School Graduate or GED Completed,10,5,3,urban
2015,Contra Costa,15 - 19 years,"Some College Credit, No 4-Year Degree",10,5,5,urban
2015,Contra Costa,15 - 19 years,Unknown,0,5,6,urban
2015,Contra Costa,15 - 19 years,Graduate Degree,0,5,2,urban
2015,Contra Costa,15 - 19 years,Less than High School,24,5,4,urban
2015,Contra Costa,15 - 19 years,Bachelor's Degree,0,5,1,urban
2015,Contra Costa,20 - 24 years,Unknown,0,6,6,urban
2015,Contra Costa,20 - 24 years,"Some College Credit, No 4-Year Degree",22,6,5,urban
2015,Contra Costa,20 - 24 years,High School Graduate or GED Completed,18,6,3,urban
2015,Contra Costa,20 - 24 years,Bachelor's Degree,10,6,1,urban
2015,Contra Costa,20 - 24 years,Less than High School,14,6,4,urban
2015,Contra Costa,20 - 24 years,Graduate Degree,0,6,2,urban
2015,Contra Costa,25 - 29 years,Unknown,0,7,6,urban
2015,Contra Costa,25 - 29 years,Graduate Degree,10,7,2,urban
2015,Contra Costa,25 - 29 years,Bachelor's Degree,12,7,1,urban
2015,Contra Costa,25 - 29 years,Less than High School,10,7,4,urban
2015,Contra Costa,25 - 29 years,"Some College Credit, No 4-Year Degree",19,7,5,urban
2015,Contra Costa,25 - 29 years,High School Graduate or GED Completed,30,7,3,urban
2015,Contra Costa,30 - 34 years,Less than High School,10,8,4,urban
2015,Contra Costa,30 - 34 years,Bachelor's Degree,10,8,1,urban
2015,Contra Costa,30 - 34 years,"Some College Credit, No 4-Year Degree",19,8,5,urban
2015,Contra Costa,30 - 34 years,Graduate Degree,10,8,2,urban
2015,Contra Costa,30 - 34 years,Unknown,10,8,6,urban
2015,Contra Costa,30 - 34 years,High School Graduate or GED Completed,15,8,3,urban
2015,Contra Costa,35 - 39 years,Less than High School,17,9,4,urban
2015,Contra Costa,35 - 39 years,Bachelor's Degree,10,9,1,urban
2015,Contra Costa,35 - 39 years,Unknown,10,9,6,urban
2015,Contra Costa,35 - 39 years,Graduate Degree,10,9,2,urban
2015,Contra Costa,35 - 39 years,High School Graduate or GED Completed,28,9,3,urban
2015,Contra Costa,35 - 39 years,"Some College Credit, No 4-Year Degree",19,9,5,urban
2015,Contra Costa,40 - 44 years,Bachelor's Degree,18,10,1,urban
2015,Contra Costa,40 - 44 years,High School Graduate or GED Completed,27,10,3,urban
2015,Contra Costa,40 - 44 years,"Some College Credit, No 4-Year Degree",25,10,5,urban
2015,Contra Costa,40 - 44 years,Unknown,10,10,6,urban
2015,Contra Costa,40 - 44 years,Graduate Degree,12,10,2,urban
2015,Contra Costa,40 - 44 years,Less than High School,14,10,4,urban
2015,Contra Costa,45 - 49 years,Graduate Degree,10,11,2,urban
2015,Contra Costa,45 - 49 years,"Some College Credit, No 4-Year Degree",46,11,5,urban
2015,Contra Costa,45 - 49 years,Bachelor's Degree,28,11,1,urban
2015,Contra Costa,45 - 49 years,Less than High School,29,11,4,urban
2015,Contra Costa,45 - 49 years,High School Graduate or GED Completed,55,11,3,urban
2015,Contra Costa,45 - 49 years,Unknown,10,11,6,urban
2015,Contra Costa,50 - 54 years,"Some College Credit, No 4-Year Degree",87,12,5,urban
2015,Contra Costa,50 - 54 years,Graduate Degree,26,12,2,urban
2015,Contra Costa,50 - 54 years,Bachelor's Degree,40,12,1,urban
2015,Contra Costa,50 - 54 years,Unknown,10,12,6,urban
2015,Contra Costa,50 - 54 years,High School Graduate or GED Completed,87,12,3,urban
2015,Contra Costa,50 - 54 years,Less than High School,35,12,4,urban
2015,Contra Costa,55 - 59 years,"Some College Credit, No 4-Year Degree",117,13,5,urban
2015,Contra Costa,55 - 59 years,Unknown,10,13,6,urban
2015,Contra Costa,55 - 59 years,Graduate Degree,29,13,2,urban
2015,Contra Costa,55 - 59 years,Bachelor's Degree,49,13,1,urban
2015,Contra Costa,55 - 59 years,Less than High School,44,13,4,urban
2015,Contra Costa,55 - 59 years,High School Graduate or GED Completed,147,13,3,urban
2015,Contra Costa,60 - 64 years,"Some College Credit, No 4-Year Degree",169,14,5,urban
2015,Contra Costa,60 - 64 years,High School Graduate or GED Completed,162,14,3,urban
2015,Contra Costa,60 - 64 years,Bachelor's Degree,86,14,1,urban
2015,Contra Costa,60 - 64 years,Unknown,10,14,6,urban
2015,Contra Costa,60 - 64 years,Less than High School,45,14,4,urban
2015,Contra Costa,60 - 64 years,Graduate Degree,50,14,2,urban
2015,Contra Costa,65 - 69 years,Less than High School,40,15,4,urban
2015,Contra Costa,65 - 69 years,"Some College Credit, No 4-Year Degree",170,15,5,urban
2015,Contra Costa,65 - 69 years,Unknown,17,15,6,urban
2015,Contra Costa,65 - 69 years,Bachelor's Degree,111,15,1,urban
2015,Contra Costa,65 - 69 years,Graduate Degree,85,15,2,urban
2015,Contra Costa,65 - 69 years,High School Graduate or GED Completed,191,15,3,urban
2015,Contra Costa,70 - 74 years,Bachelor's Degree,116,16,1,urban
2015,Contra Costa,70 - 74 years,Graduate Degree,71,16,2,urban
2015,Contra Costa,70 - 74 years,Less than High School,61,16,4,urban
2015,Contra Costa,70 - 74 years,High School Graduate or GED Completed,249,16,3,urban
2015,Contra Costa,70 - 74 years,Unknown,10,16,6,urban
2015,Contra Costa,70 - 74 years,"Some College Credit, No 4-Year Degree",192,16,5,urban
2015,Contra Costa,75 - 79 years,Less than High School,88,17,4,urban
2015,Contra Costa,75 - 79 years,Unknown,12,17,6,urban
2015,Contra Costa,75 - 79 years,"Some College Credit, No 4-Year Degree",200,17,5,urban
2015,Contra Costa,75 - 79 years,Bachelor's Degree,112,17,1,urban
2015,Contra Costa,75 - 79 years,High School Graduate or GED Completed,287,17,3,urban
2015,Contra Costa,75 - 79 years,Graduate Degree,94,17,2,urban
2015,Contra Costa,80 - 84 years,"Some College Credit, No 4-Year Degree",229,18,5,urban
2015,Contra Costa,80 - 84 years,Bachelor's Degree,194,18,1,urban
2015,Contra Costa,80 - 84 years,Less than High School,136,18,4,urban
2015,Contra Costa,80 - 84 years,Graduate Degree,132,18,2,urban
2015,Contra Costa,80 - 84 years,Unknown,10,18,6,urban
2015,Contra Costa,80 - 84 years,High School Graduate or GED Completed,322,18,3,urban
2015,Contra Costa,85 - 89 years,Graduate Degree,119,19,2,urban
2015,Contra Costa,85 - 89 years,Less than High School,151,19,4,urban
2015,Contra Costa,85 - 89 years,"Some College Credit, No 4-Year Degree",206,19,5,urban
2015,Contra Costa,85 - 89 years,Unknown,10,19,6,urban
2015,Contra Costa,85 - 89 years,High School Graduate or GED Completed,425,19,3,urban
2015,Contra Costa,85 - 89 years,Bachelor's Degree,247,19,1,urban
2015,Contra Costa,90 - 94 years,Less than High School,172,20,4,urban
2015,Contra Costa,90 - 94 years,Graduate Degree,136,20,2,urban
2015,Contra Costa,90 - 94 years,"Some College Credit, No 4-Year Degree",247,20,5,urban
2015,Contra Costa,90 - 94 years,Unknown,10,20,6,urban
2015,Contra Costa,90 - 94 years,High School Graduate or GED Completed,420,20,3,urban
2015,Contra Costa,90 - 94 years,Bachelor's Degree,164,20,1,urban
