Year_of_Death,County_of_Residence,Age,Sex,Total_Deaths_sex,age_cat,sex_cat,Description
2020,Sacramento,25 - 29 years,Male,104,7,2,urban
2020,Sacramento,30 - 34 years,Female,59,8,1,urban
2020,Sacramento,30 - 34 years,Male,106,8,2,urban
2020,Sacramento,35 - 39 years,Female,63,9,1,urban
2020,Sacramento,35 - 39 years,Male,159,9,2,urban
2020,Sacramento,40 - 44 years,Female,77,10,1,urban
2020,Sacramento,40 - 44 years,Male,155,10,2,urban
2020,Sacramento,45 - 49 years,Female,107,11,1,urban
2020,Sacramento,45 - 49 years,Male,185,11,2,urban
2020,Sacramento,50 - 54 years,Female,183,12,1,urban
2020,Sacramento,50 - 54 years,Male,278,12,2,urban
2020,Sacramento,55 - 59 years,Female,289,13,1,urban
2020,Sacramento,55 - 59 years,Male,444,13,2,urban
2020,Sacramento,60 - 64 years,Female,421,14,1,urban
2020,Sacramento,60 - 64 years,Male,684,14,2,urban
2020,Sacramento,65 - 69 years,Female,520,15,1,urban
2020,Sacramento,65 - 69 years,Male,735,15,2,urban
2020,Sacramento,70 - 74 years,Female,567,16,1,urban
2020,Sacramento,70 - 74 years,Male,759,16,2,urban
2020,Sacramento,75 - 79 years,Female,680,17,1,urban
2020,Sacramento,75 - 79 years,Male,719,17,2,urban
2020,Sacramento,80 - 84 years,Female,819,18,1,urban
2020,Sacramento,80 - 84 years,Male,752,18,2,urban
2020,Sacramento,85 - 89 years,Female,935,19,1,urban
2020,Sacramento,85 - 89 years,Male,788,19,2,urban
2020,Sacramento,90 - 94 years,Female,953,20,1,urban
2020,Sacramento,90 - 94 years,Male,564,20,2,urban
2020,Sacramento,95 - 99 years,Female,522,21,1,urban
2020,Sacramento,95 - 99 years,Male,245,21,2,urban
2020,Sacramento,100 years and over,Female,136,22,1,urban
2020,Sacramento,100 years and over,Male,27,22,2,urban
2020,San Benito,Less than 1 year,Female,0,1,1,rural
2020,San Benito,Less than 1 year,Male,6,1,2,rural
2020,San Benito,1 - 4 years,Female,6,2,1,rural
2020,San Benito,1 - 4 years,Male,0,2,2,rural
2020,San Benito,5 - 9 years,Female,0,3,1,rural
2020,San Benito,5 - 9 years,Male,0,3,2,rural
2020,San Benito,10 - 14 years,Female,6,4,1,rural
2020,San Benito,10 - 14 years,Male,0,4,2,rural
2020,San Benito,15 - 19 years,Female,0,5,1,rural
2020,San Benito,15 - 19 years,Male,6,5,2,rural
2020,San Benito,20 - 24 years,Female,6,6,1,rural
2020,San Benito,20 - 24 years,Male,6,6,2,rural
2020,San Benito,25 - 29 years,Female,6,7,1,rural
2020,San Benito,25 - 29 years,Male,6,7,2,rural
2020,San Benito,30 - 34 years,Female,6,8,1,rural
2020,San Benito,30 - 34 years,Male,6,8,2,rural
2020,San Benito,35 - 39 years,Female,6,9,1,rural
2020,San Benito,35 - 39 years,Male,6,9,2,rural
2020,San Benito,40 - 44 years,Female,6,10,1,rural
2020,San Benito,40 - 44 years,Male,6,10,2,rural
2020,San Benito,45 - 49 years,Female,6,11,1,rural
2020,San Benito,45 - 49 years,Male,6,11,2,rural
2020,San Benito,50 - 54 years,Female,6,12,1,rural
2020,San Benito,50 - 54 years,Male,6,12,2,rural
2020,San Benito,55 - 59 years,Female,6,13,1,rural
2020,San Benito,55 - 59 years,Male,13,13,2,rural
2020,San Benito,60 - 64 years,Female,6,14,1,rural
2020,San Benito,60 - 64 years,Male,24,14,2,rural
2020,San Benito,65 - 69 years,Female,17,15,1,rural
2020,San Benito,65 - 69 years,Male,26,15,2,rural
2020,San Benito,70 - 74 years,Female,16,16,1,rural
2020,San Benito,70 - 74 years,Male,14,16,2,rural
2020,San Benito,75 - 79 years,Female,17,17,1,rural
2020,San Benito,75 - 79 years,Male,22,17,2,rural
2020,San Benito,80 - 84 years,Female,25,18,1,rural
2020,San Benito,80 - 84 years,Male,35,18,2,rural
2020,San Benito,85 - 89 years,Female,20,19,1,rural
2020,San Benito,85 - 89 years,Male,31,19,2,rural
2020,San Benito,90 - 94 years,Female,28,20,1,rural
2020,San Benito,90 - 94 years,Male,27,20,2,rural
2020,San Benito,95 - 99 years,Female,11,21,1,rural
2020,San Benito,95 - 99 years,Male,11,21,2,rural
2020,San Benito,100 years and over,Female,6,22,1,rural
2020,San Benito,100 years and over,Male,0,22,2,rural
2020,San Bernardino,Less than 1 year,Female,67,1,1,urban
2020,San Bernardino,Less than 1 year,Male,85,1,2,urban
2020,San Bernardino,1 - 4 years,Female,14,2,1,urban
2020,San Bernardino,1 - 4 years,Male,13,2,2,urban
2020,San Bernardino,5 - 9 years,Female,6,3,1,urban
2020,San Bernardino,5 - 9 years,Male,15,3,2,urban
2020,San Bernardino,10 - 14 years,Female,6,4,1,urban
2020,San Bernardino,10 - 14 years,Male,23,4,2,urban
2020,San Bernardino,15 - 19 years,Female,26,5,1,urban
2020,San Bernardino,15 - 19 years,Male,76,5,2,urban
2020,San Bernardino,20 - 24 years,Female,50,6,1,urban
2020,San Bernardino,20 - 24 years,Male,157,6,2,urban
2020,San Bernardino,25 - 29 years,Female,72,7,1,urban
2020,San Bernardino,25 - 29 years,Male,193,7,2,urban
2020,San Bernardino,30 - 34 years,Female,84,8,1,urban
2020,San Bernardino,30 - 34 years,Male,233,8,2,urban
2020,San Bernardino,35 - 39 years,Female,118,9,1,urban
2020,San Bernardino,35 - 39 years,Male,249,9,2,urban
2020,San Bernardino,40 - 44 years,Female,167,10,1,urban
2020,San Bernardino,40 - 44 years,Male,301,10,2,urban
2020,San Bernardino,45 - 49 years,Female,201,11,1,urban
2020,San Bernardino,45 - 49 years,Male,350,11,2,urban
2020,San Bernardino,50 - 54 years,Female,320,12,1,urban
2020,San Bernardino,50 - 54 years,Male,529,12,2,urban
2020,San Bernardino,55 - 59 years,Female,448,13,1,urban
2020,San Bernardino,55 - 59 years,Male,844,13,2,urban
2020,San Bernardino,60 - 64 years,Female,645,14,1,urban
2020,San Bernardino,60 - 64 years,Male,1066,14,2,urban
2020,San Bernardino,65 - 69 years,Female,804,15,1,urban
2020,San Bernardino,65 - 69 years,Male,1248,15,2,urban
2020,San Bernardino,70 - 74 years,Female,882,16,1,urban
2020,San Bernardino,70 - 74 years,Male,1291,16,2,urban
2020,San Bernardino,75 - 79 years,Female,972,17,1,urban
2020,San Bernardino,75 - 79 years,Male,1164,17,2,urban
2020,San Bernardino,80 - 84 years,Female,1077,18,1,urban
2020,San Bernardino,80 - 84 years,Male,1091,18,2,urban
2020,San Bernardino,85 - 89 years,Female,1142,19,1,urban
2020,San Bernardino,85 - 89 years,Male,865,19,2,urban
2020,San Bernardino,90 - 94 years,Female,896,20,1,urban
2020,San Bernardino,90 - 94 years,Male,581,20,2,urban
2020,San Bernardino,95 - 99 years,Female,456,21,1,urban
2020,San Bernardino,95 - 99 years,Male,204,21,2,urban
2020,San Bernardino,100 years and over,Female,106,22,1,urban
2020,San Bernardino,100 years and over,Male,36,22,2,urban
2020,San Diego,Less than 1 year,Female,58,1,1,urban
2020,San Diego,Less than 1 year,Male,63,1,2,urban
2020,San Diego,1 - 4 years,Female,6,2,1,urban
2020,San Diego,1 - 4 years,Male,12,2,2,urban
2020,San Diego,5 - 9 years,Female,6,3,1,urban
2020,San Diego,5 - 9 years,Male,6,3,2,urban
2020,San Diego,10 - 14 years,Female,6,4,1,urban
2020,San Diego,10 - 14 years,Male,11,4,2,urban
2020,San Diego,15 - 19 years,Female,29,5,1,urban
2020,San Diego,15 - 19 years,Male,63,5,2,urban
2020,San Diego,20 - 24 years,Female,43,6,1,urban
2020,San Diego,20 - 24 years,Male,154,6,2,urban
2020,San Diego,25 - 29 years,Female,59,7,1,urban
2020,San Diego,25 - 29 years,Male,166,7,2,urban
2020,San Diego,30 - 34 years,Female,88,8,1,urban
2020,San Diego,30 - 34 years,Male,214,8,2,urban
2020,San Diego,35 - 39 years,Female,113,9,1,urban
2020,San Diego,35 - 39 years,Male,193,9,2,urban
2020,San Diego,40 - 44 years,Female,115,10,1,urban
2020,San Diego,40 - 44 years,Male,216,10,2,urban
2020,San Diego,45 - 49 years,Female,167,11,1,urban
2020,San Diego,45 - 49 years,Male,304,11,2,urban
2020,San Diego,50 - 54 years,Female,267,12,1,urban
2020,San Diego,50 - 54 years,Male,510,12,2,urban
2020,San Diego,55 - 59 years,Female,410,13,1,urban
2020,San Diego,55 - 59 years,Male,769,13,2,urban
2020,San Diego,60 - 64 years,Female,637,14,1,urban
2020,San Diego,60 - 64 years,Male,1091,14,2,urban
2020,San Diego,65 - 69 years,Female,775,15,1,urban
2020,San Diego,65 - 69 years,Male,1212,15,2,urban
2020,San Diego,70 - 74 years,Female,1026,16,1,urban
2020,San Diego,70 - 74 years,Male,1462,16,2,urban
2020,San Diego,75 - 79 years,Female,1159,17,1,urban
2020,San Diego,75 - 79 years,Male,1464,17,2,urban
2020,San Diego,80 - 84 years,Female,1510,18,1,urban
2020,San Diego,80 - 84 years,Male,1499,18,2,urban
2020,San Diego,85 - 89 years,Female,1840,19,1,urban
2020,San Diego,85 - 89 years,Male,1675,19,2,urban
2020,San Diego,90 - 94 years,Female,1871,20,1,urban
2020,San Diego,90 - 94 years,Male,1258,20,2,urban
2020,San Diego,95 - 99 years,Female,1130,21,1,urban
2020,San Diego,95 - 99 years,Male,556,21,2,urban
2020,San Diego,100 years and over,Female,255,22,1,urban
2020,San Diego,100 years and over,Male,103,22,2,urban
2020,San Francisco,Less than 1 year,Female,6,1,1,urban
2020,San Francisco,Less than 1 year,Male,6,1,2,urban
2020,San Francisco,1 - 4 years,Female,6,2,1,urban
2020,San Francisco,1 - 4 years,Male,6,2,2,urban
2020,San Francisco,5 - 9 years,Female,0,3,1,urban
2020,San Francisco,5 - 9 years,Male,6,3,2,urban
2020,San Francisco,10 - 14 years,Female,0,4,1,urban
2020,San Francisco,10 - 14 years,Male,6,4,2,urban
2020,San Francisco,15 - 19 years,Female,0,5,1,urban
2020,San Francisco,15 - 19 years,Male,6,5,2,urban
2020,San Francisco,20 - 24 years,Female,6,6,1,urban
2020,San Francisco,20 - 24 years,Male,31,6,2,urban
2020,San Francisco,25 - 29 years,Female,23,7,1,urban
2020,San Francisco,25 - 29 years,Male,50,7,2,urban
2020,San Francisco,30 - 34 years,Female,23,8,1,urban
2020,San Francisco,30 - 34 years,Male,58,8,2,urban
2020,San Francisco,35 - 39 years,Female,27,9,1,urban
2020,San Francisco,35 - 39 years,Male,104,9,2,urban
2020,San Francisco,40 - 44 years,Female,32,10,1,urban
2020,San Francisco,40 - 44 years,Male,101,10,2,urban
2020,San Francisco,45 - 49 years,Female,46,11,1,urban
2020,San Francisco,45 - 49 years,Male,126,11,2,urban
2020,San Francisco,50 - 54 years,Female,69,12,1,urban
2020,San Francisco,50 - 54 years,Male,194,12,2,urban
2020,San Francisco,55 - 59 years,Female,93,13,1,urban
2020,San Francisco,55 - 59 years,Male,224,13,2,urban
2020,San Francisco,60 - 64 years,Female,130,14,1,urban
2020,San Francisco,60 - 64 years,Male,303,14,2,urban
2020,San Francisco,65 - 69 years,Female,144,15,1,urban
2020,San Francisco,65 - 69 years,Male,361,15,2,urban
2020,San Francisco,70 - 74 years,Female,194,16,1,urban
2020,San Francisco,70 - 74 years,Male,358,16,2,urban
2020,San Francisco,75 - 79 years,Female,196,17,1,urban
2020,San Francisco,75 - 79 years,Male,332,17,2,urban
2020,San Francisco,80 - 84 years,Female,322,18,1,urban
2020,San Francisco,80 - 84 years,Male,391,18,2,urban
2020,San Francisco,85 - 89 years,Female,417,19,1,urban
2020,San Francisco,85 - 89 years,Male,405,19,2,urban
2020,San Francisco,90 - 94 years,Female,520,20,1,urban
2020,San Francisco,90 - 94 years,Male,371,20,2,urban
2020,San Francisco,95 - 99 years,Female,300,21,1,urban
2020,San Francisco,95 - 99 years,Male,169,21,2,urban
2020,San Francisco,100 years and over,Female,117,22,1,urban
2020,San Francisco,100 years and over,Male,28,22,2,urban
2020,San Joaquin,Less than 1 year,Female,18,1,1,urban
2020,San Joaquin,Less than 1 year,Male,27,1,2,urban
2020,San Joaquin,1 - 4 years,Female,6,2,1,urban
2020,San Joaquin,1 - 4 years,Male,6,2,2,urban
2020,San Joaquin,5 - 9 years,Female,6,3,1,urban
2020,San Joaquin,5 - 9 years,Male,6,3,2,urban
2020,San Joaquin,10 - 14 years,Female,6,4,1,urban
2020,San Joaquin,10 - 14 years,Male,6,4,2,urban
2020,San Joaquin,15 - 19 years,Female,6,5,1,urban
2020,San Joaquin,15 - 19 years,Male,38,5,2,urban
2020,San Joaquin,20 - 24 years,Female,18,6,1,urban
2020,San Joaquin,20 - 24 years,Male,46,6,2,urban
2020,San Joaquin,25 - 29 years,Female,12,7,1,urban
2020,San Joaquin,25 - 29 years,Male,52,7,2,urban
2020,San Joaquin,30 - 34 years,Female,27,8,1,urban
2020,San Joaquin,30 - 34 years,Male,60,8,2,urban
2020,San Joaquin,35 - 39 years,Female,41,9,1,urban
2020,San Joaquin,35 - 39 years,Male,96,9,2,urban
2020,San Joaquin,40 - 44 years,Female,50,10,1,urban
2020,San Joaquin,40 - 44 years,Male,92,10,2,urban
2020,San Joaquin,45 - 49 years,Female,81,11,1,urban
2020,San Joaquin,45 - 49 years,Male,126,11,2,urban
2020,San Joaquin,50 - 54 years,Female,86,12,1,urban
2020,San Joaquin,50 - 54 years,Male,164,12,2,urban
2020,San Joaquin,55 - 59 years,Male,308,13,2,urban
2020,San Joaquin,55 - 59 years,Female,159,13,1,urban
2020,San Joaquin,60 - 64 years,Male,372,14,2,urban
2020,San Joaquin,60 - 64 years,Female,229,14,1,urban
2020,San Joaquin,65 - 69 years,Male,410,15,2,urban
2020,San Joaquin,65 - 69 years,Female,255,15,1,urban
2020,San Joaquin,70 - 74 years,Male,445,16,2,urban
2020,San Joaquin,70 - 74 years,Female,339,16,1,urban
2020,San Joaquin,75 - 79 years,Female,352,17,1,urban
2020,San Joaquin,75 - 79 years,Male,455,17,2,urban
2020,San Joaquin,80 - 84 years,Female,369,18,1,urban
2020,San Joaquin,80 - 84 years,Male,422,18,2,urban
2020,San Joaquin,85 - 89 years,Female,416,19,1,urban
2020,San Joaquin,85 - 89 years,Male,362,19,2,urban
2020,San Joaquin,90 - 94 years,Female,403,20,1,urban
2020,San Joaquin,90 - 94 years,Male,253,20,2,urban
2020,San Joaquin,95 - 99 years,Female,214,21,1,urban
2020,San Joaquin,95 - 99 years,Male,97,21,2,urban
2020,San Joaquin,100 years and over,Female,52,22,1,urban
2020,San Joaquin,100 years and over,Male,16,22,2,urban
2020,San Luis Obispo,Less than 1 year,Female,6,1,1,suburban
2020,San Luis Obispo,Less than 1 year,Male,6,1,2,suburban
2020,San Luis Obispo,1 - 4 years,Female,0,2,1,suburban
2020,San Luis Obispo,1 - 4 years,Male,0,2,2,suburban
2020,San Luis Obispo,5 - 9 years,Female,6,3,1,suburban
2020,San Luis Obispo,5 - 9 years,Male,6,3,2,suburban
2020,San Luis Obispo,10 - 14 years,Female,0,4,1,suburban
2020,San Luis Obispo,10 - 14 years,Male,6,4,2,suburban
2020,San Luis Obispo,15 - 19 years,Female,6,5,1,suburban
2020,San Luis Obispo,15 - 19 years,Male,6,5,2,suburban
2020,San Luis Obispo,20 - 24 years,Female,6,6,1,suburban
2020,San Luis Obispo,20 - 24 years,Male,6,6,2,suburban
2020,San Luis Obispo,25 - 29 years,Male,13,7,2,suburban
2020,San Luis Obispo,25 - 29 years,Female,6,7,1,suburban
2020,San Luis Obispo,30 - 34 years,Male,25,8,2,suburban
2020,San Luis Obispo,30 - 34 years,Female,6,8,1,suburban
2020,San Luis Obispo,35 - 39 years,Male,21,9,2,suburban
2020,San Luis Obispo,35 - 39 years,Female,6,9,1,suburban
2020,San Luis Obispo,40 - 44 years,Male,22,10,2,suburban
2020,San Luis Obispo,40 - 44 years,Female,6,10,1,suburban
2020,San Luis Obispo,45 - 49 years,Male,16,11,2,suburban
2020,San Luis Obispo,45 - 49 years,Female,19,11,1,suburban
2020,San Luis Obispo,50 - 54 years,Female,36,12,1,suburban
2020,San Luis Obispo,50 - 54 years,Male,36,12,2,suburban
2020,San Luis Obispo,55 - 59 years,Female,22,13,1,suburban
2020,San Luis Obispo,55 - 59 years,Male,62,13,2,suburban
2020,San Luis Obispo,60 - 64 years,Female,56,14,1,suburban
2020,San Luis Obispo,60 - 64 years,Male,102,14,2,suburban
2020,San Luis Obispo,65 - 69 years,Female,80,15,1,suburban
2020,San Luis Obispo,65 - 69 years,Male,131,15,2,suburban
2020,San Luis Obispo,70 - 74 years,Female,80,16,1,suburban
2020,San Luis Obispo,70 - 74 years,Male,141,16,2,suburban
2020,San Luis Obispo,75 - 79 years,Female,146,17,1,suburban
2020,San Luis Obispo,75 - 79 years,Male,149,17,2,suburban
2020,San Luis Obispo,80 - 84 years,Female,166,18,1,suburban
2020,San Luis Obispo,80 - 84 years,Male,149,18,2,suburban
2020,San Luis Obispo,85 - 89 years,Female,196,19,1,suburban
2020,San Luis Obispo,85 - 89 years,Male,173,19,2,suburban
2020,San Luis Obispo,90 - 94 years,Female,207,20,1,suburban
2020,San Luis Obispo,90 - 94 years,Male,154,20,2,suburban
2020,San Luis Obispo,95 - 99 years,Female,129,21,1,suburban
2020,San Luis Obispo,95 - 99 years,Male,67,21,2,suburban
2020,San Luis Obispo,100 years and over,Female,33,22,1,suburban
2020,San Luis Obispo,100 years and over,Male,6,22,2,suburban
2020,San Mateo,Less than 1 year,Female,13,1,1,urban
2020,San Mateo,Less than 1 year,Male,11,1,2,urban
2020,San Mateo,1 - 4 years,Male,0,2,2,urban
2020,San Mateo,1 - 4 years,Female,6,2,1,urban
2020,San Mateo,5 - 9 years,Male,6,3,2,urban
2020,San Mateo,5 - 9 years,Female,6,3,1,urban
2020,San Mateo,10 - 14 years,Male,6,4,2,urban
2020,San Mateo,10 - 14 years,Female,0,4,1,urban
2020,San Mateo,15 - 19 years,Male,6,5,2,urban
2020,San Mateo,15 - 19 years,Female,6,5,1,urban
2020,San Mateo,20 - 24 years,Female,6,6,1,urban
2020,San Mateo,20 - 24 years,Male,17,6,2,urban
2020,San Mateo,25 - 29 years,Female,13,7,1,urban
2020,San Mateo,25 - 29 years,Male,25,7,2,urban
2020,San Mateo,30 - 34 years,Female,6,8,1,urban
2020,San Mateo,30 - 34 years,Male,30,8,2,urban
2020,San Mateo,35 - 39 years,Female,6,9,1,urban
2020,San Mateo,35 - 39 years,Male,40,9,2,urban
2020,San Mateo,40 - 44 years,Female,20,10,1,urban
2020,San Mateo,40 - 44 years,Male,34,10,2,urban
2020,San Mateo,45 - 49 years,Female,25,11,1,urban
2020,San Mateo,45 - 49 years,Male,67,11,2,urban
2020,San Mateo,50 - 54 years,Female,55,12,1,urban
2020,San Mateo,50 - 54 years,Male,79,12,2,urban
2020,San Mateo,55 - 59 years,Female,85,13,1,urban
2020,San Mateo,55 - 59 years,Male,148,13,2,urban
2020,San Mateo,60 - 64 years,Female,110,14,1,urban
2020,San Mateo,60 - 64 years,Male,189,14,2,urban
2020,San Mateo,65 - 69 years,Female,153,15,1,urban
2020,San Mateo,65 - 69 years,Male,193,15,2,urban
2020,San Mateo,70 - 74 years,Male,249,16,2,urban
2020,San Mateo,70 - 74 years,Female,175,16,1,urban
2020,San Mateo,75 - 79 years,Female,236,17,1,urban
2020,San Mateo,75 - 79 years,Male,262,17,2,urban
2020,San Mateo,80 - 84 years,Male,301,18,2,urban
2020,San Mateo,80 - 84 years,Female,301,18,1,urban
2020,San Mateo,85 - 89 years,Male,397,19,2,urban
2020,San Mateo,85 - 89 years,Female,389,19,1,urban
2020,San Mateo,90 - 94 years,Male,310,20,2,urban
2020,San Mateo,90 - 94 years,Female,455,20,1,urban
2020,San Mateo,95 - 99 years,Male,125,21,2,urban
2020,San Mateo,95 - 99 years,Female,316,21,1,urban
2020,San Mateo,100 years and over,Male,36,22,2,urban
2020,San Mateo,100 years and over,Female,97,22,1,urban
2020,Santa Barbara,Less than 1 year,Female,6,1,1,suburban
2020,Santa Barbara,Less than 1 year,Male,12,1,2,suburban
2020,Santa Barbara,1 - 4 years,Male,0,2,2,suburban
2020,Santa Barbara,1 - 4 years,Female,6,2,1,suburban
2020,Santa Barbara,5 - 9 years,Male,6,3,2,suburban
2020,Santa Barbara,5 - 9 years,Female,0,3,1,suburban
2020,Santa Barbara,10 - 14 years,Male,6,4,2,suburban
2020,Santa Barbara,10 - 14 years,Female,0,4,1,suburban
2020,Santa Barbara,15 - 19 years,Male,13,5,2,suburban
2020,Santa Barbara,15 - 19 years,Female,6,5,1,suburban
2020,Santa Barbara,20 - 24 years,Female,6,6,1,suburban
2020,Santa Barbara,20 - 24 years,Male,16,6,2,suburban
2020,Santa Barbara,25 - 29 years,Male,25,7,2,suburban
2020,Santa Barbara,25 - 29 years,Female,6,7,1,suburban
2020,Santa Barbara,30 - 34 years,Male,36,8,2,suburban
2020,Santa Barbara,30 - 34 years,Female,6,8,1,suburban
2020,Santa Barbara,35 - 39 years,Male,38,9,2,suburban
2020,Santa Barbara,35 - 39 years,Female,11,9,1,suburban
2020,Santa Barbara,40 - 44 years,Male,32,10,2,suburban
2020,Santa Barbara,40 - 44 years,Female,13,10,1,suburban
2020,Santa Barbara,45 - 49 years,Male,38,11,2,suburban
2020,Santa Barbara,45 - 49 years,Female,16,11,1,suburban
2020,Santa Barbara,50 - 54 years,Male,47,12,2,suburban
2020,Santa Barbara,50 - 54 years,Female,40,12,1,suburban
2020,Santa Barbara,55 - 59 years,Male,109,13,2,suburban
2020,Santa Barbara,55 - 59 years,Female,47,13,1,suburban
2020,Santa Barbara,60 - 64 years,Male,136,14,2,suburban
2020,Santa Barbara,60 - 64 years,Female,73,14,1,suburban
2020,Santa Barbara,65 - 69 years,Male,156,15,2,suburban
2020,Santa Barbara,65 - 69 years,Female,90,15,1,suburban
2020,Santa Barbara,70 - 74 years,Male,163,16,2,suburban
2020,Santa Barbara,70 - 74 years,Female,124,16,1,suburban
2020,Santa Barbara,75 - 79 years,Female,170,17,1,suburban
2020,Santa Barbara,75 - 79 years,Male,182,17,2,suburban
2020,Santa Barbara,80 - 84 years,Male,217,18,2,suburban
2020,Santa Barbara,80 - 84 years,Female,206,18,1,suburban
2020,Santa Barbara,85 - 89 years,Male,271,19,2,suburban
2020,Santa Barbara,85 - 89 years,Female,272,19,1,suburban
2020,Santa Barbara,90 - 94 years,Male,218,20,2,suburban
2020,Santa Barbara,90 - 94 years,Female,289,20,1,suburban
2020,Santa Barbara,95 - 99 years,Male,98,21,2,suburban
2020,Santa Barbara,95 - 99 years,Female,209,21,1,suburban
2020,Santa Barbara,100 years and over,Male,18,22,2,suburban
2020,Santa Barbara,100 years and over,Female,52,22,1,suburban
2020,Santa Clara,Less than 1 year,Female,17,1,1,urban
2020,Santa Clara,Less than 1 year,Male,29,1,2,urban
2020,Santa Clara,1 - 4 years,Female,6,2,1,urban
2020,Santa Clara,1 - 4 years,Male,6,2,2,urban
2020,Santa Clara,5 - 9 years,Female,6,3,1,urban
2020,Santa Clara,5 - 9 years,Male,6,3,2,urban
2020,Santa Clara,10 - 14 years,Female,6,4,1,urban
2020,Santa Clara,10 - 14 years,Male,6,4,2,urban
2020,Santa Clara,15 - 19 years,Female,18,5,1,urban
2020,Santa Clara,15 - 19 years,Male,31,5,2,urban
2020,Santa Clara,20 - 24 years,Female,12,6,1,urban
2020,Santa Clara,20 - 24 years,Male,62,6,2,urban
2020,Santa Clara,25 - 29 years,Female,22,7,1,urban
2020,Santa Clara,25 - 29 years,Male,68,7,2,urban
2020,Santa Clara,30 - 34 years,Male,81,8,2,urban
2020,Santa Clara,30 - 34 years,Female,19,8,1,urban
2020,Santa Clara,35 - 39 years,Male,105,9,2,urban
2020,Santa Clara,35 - 39 years,Female,41,9,1,urban
2020,Santa Clara,40 - 44 years,Male,128,10,2,urban
2020,Santa Clara,40 - 44 years,Female,57,10,1,urban
2020,Santa Clara,45 - 49 years,Male,126,11,2,urban
2020,Santa Clara,45 - 49 years,Female,92,11,1,urban
2020,Santa Clara,50 - 54 years,Female,130,12,1,urban
2020,Santa Clara,50 - 54 years,Male,229,12,2,urban
2020,Santa Clara,55 - 59 years,Female,199,13,1,urban
2020,Santa Clara,55 - 59 years,Male,336,13,2,urban
2020,Santa Clara,60 - 64 years,Female,254,14,1,urban
2020,Santa Clara,60 - 64 years,Male,439,14,2,urban
2020,Santa Clara,65 - 69 years,Female,308,15,1,urban
2020,Santa Clara,65 - 69 years,Male,521,15,2,urban
2020,Santa Clara,70 - 74 years,Female,418,16,1,urban
