Year_of_Death,County_of_Residence,Age,Race_Ethnicity,Total_Deaths_ethnicity
2016,Sutter,1 - 4 years,White,0
2016,Sutter,1 - 4 years,Asian,0
2016,Sutter,1 - 4 years,Black/African-American,0
2016,Sutter,1 - 4 years,Multi-Race,0
2016,Sutter,1 - 4 years,Native American/Alaskan Native,0
2016,Sutter,1 - 4 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,1 - 4 years,Other/Unknown,0
2016,Sutter,5 - 9 years,Hispanic,0
2016,Sutter,5 - 9 years,White,0
2016,Sutter,5 - 9 years,Asian,0
2016,Sutter,5 - 9 years,Black/African-American,0
2016,Sutter,5 - 9 years,Multi-Race,0
2016,Sutter,5 - 9 years,Native American/Alaskan Native,0
2016,Sutter,5 - 9 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,5 - 9 years,Other/Unknown,0
2016,Sutter,10 - 14 years,Hispanic,6
2016,Sutter,10 - 14 years,White,0
2016,Sutter,10 - 14 years,Asian,0
2016,Sutter,10 - 14 years,Black/African-American,0
2016,Sutter,10 - 14 years,Multi-Race,0
2016,Sutter,10 - 14 years,Native American/Alaskan Native,0
2016,Sutter,10 - 14 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,10 - 14 years,Other/Unknown,0
2016,Sutter,15 - 19 years,Hispanic,6
2016,Sutter,15 - 19 years,White,6
2016,Sutter,15 - 19 years,Asian,0
2016,Sutter,15 - 19 years,Black/African-American,0
2016,Sutter,15 - 19 years,Multi-Race,6
2016,Sutter,15 - 19 years,Native American/Alaskan Native,0
2016,Sutter,15 - 19 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,15 - 19 years,Other/Unknown,0
2016,Sutter,20 - 24 years,Hispanic,6
2016,Sutter,20 - 24 years,White,6
2016,Sutter,20 - 24 years,Asian,0
2016,Sutter,20 - 24 years,Black/African-American,6
2016,Sutter,20 - 24 years,Multi-Race,0
2016,Sutter,20 - 24 years,Native American/Alaskan Native,0
2016,Sutter,20 - 24 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,20 - 24 years,Other/Unknown,0
2016,Sutter,25 - 29 years,Hispanic,6
2016,Sutter,25 - 29 years,White,6
2016,Sutter,25 - 29 years,Asian,6
2016,Sutter,25 - 29 years,Black/African-American,0
2016,Sutter,25 - 29 years,Multi-Race,0
2016,Sutter,25 - 29 years,Native American/Alaskan Native,0
2016,Sutter,25 - 29 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,25 - 29 years,Other/Unknown,0
2016,Sutter,30 - 34 years,Hispanic,6
2016,Sutter,30 - 34 years,White,6
2016,Sutter,30 - 34 years,Asian,0
2016,Sutter,30 - 34 years,Black/African-American,0
2016,Sutter,30 - 34 years,Multi-Race,0
2016,Sutter,30 - 34 years,Native American/Alaskan Native,0
2016,Sutter,30 - 34 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,30 - 34 years,Other/Unknown,0
2016,Sutter,35 - 39 years,Hispanic,6
2016,Sutter,35 - 39 years,White,6
2016,Sutter,35 - 39 years,Asian,0
2016,Sutter,35 - 39 years,Black/African-American,6
2016,Sutter,35 - 39 years,Multi-Race,0
2016,Sutter,35 - 39 years,Native American/Alaskan Native,0
2016,Sutter,35 - 39 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,35 - 39 years,Other/Unknown,0
2016,Sutter,40 - 44 years,Hispanic,6
2016,Sutter,40 - 44 years,White,6
2016,Sutter,40 - 44 years,Asian,0
2016,Sutter,40 - 44 years,Black/African-American,0
2016,Sutter,40 - 44 years,Multi-Race,0
2016,Sutter,40 - 44 years,Native American/Alaskan Native,0
2016,Sutter,40 - 44 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,40 - 44 years,Other/Unknown,0
2016,Sutter,45 - 49 years,Hispanic,6
2016,Sutter,45 - 49 years,White,16
2016,Sutter,45 - 49 years,Asian,6
2016,Sutter,45 - 49 years,Black/African-American,6
2016,Sutter,45 - 49 years,Multi-Race,6
2016,Sutter,45 - 49 years,Native American/Alaskan Native,0
2016,Sutter,45 - 49 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,45 - 49 years,Other/Unknown,0
2016,Sutter,50 - 54 years,Hispanic,6
2016,Sutter,50 - 54 years,White,20
2016,Sutter,50 - 54 years,Asian,6
2016,Sutter,50 - 54 years,Black/African-American,6
2016,Sutter,50 - 54 years,Multi-Race,0
2016,Sutter,50 - 54 years,Native American/Alaskan Native,0
2016,Sutter,50 - 54 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,50 - 54 years,Other/Unknown,0
2016,Sutter,55 - 59 years,Hispanic,6
2016,Sutter,55 - 59 years,White,33
2016,Sutter,55 - 59 years,Asian,6
2016,Sutter,55 - 59 years,Black/African-American,6
2016,Sutter,55 - 59 years,Multi-Race,6
2016,Sutter,55 - 59 years,Native American/Alaskan Native,0
2016,Sutter,55 - 59 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,55 - 59 years,Other/Unknown,6
2016,Sutter,60 - 64 years,Hispanic,11
2016,Sutter,60 - 64 years,White,54
2016,Sutter,60 - 64 years,Asian,6
2016,Sutter,60 - 64 years,Black/African-American,6
2016,Sutter,60 - 64 years,Multi-Race,0
2016,Sutter,60 - 64 years,Native American/Alaskan Native,6
2016,Sutter,60 - 64 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,60 - 64 years,Other/Unknown,6
2016,Sutter,65 - 69 years,Hispanic,6
2016,Sutter,65 - 69 years,White,54
2016,Sutter,65 - 69 years,Asian,6
2016,Sutter,65 - 69 years,Black/African-American,6
2016,Sutter,65 - 69 years,Multi-Race,0
2016,Sutter,65 - 69 years,Native American/Alaskan Native,6
2016,Sutter,65 - 69 years,Pacific Islander/Native Hawaiian,6
2016,Sutter,65 - 69 years,Other/Unknown,6
2016,Sutter,70 - 74 years,Hispanic,6
2016,Sutter,70 - 74 years,White,69
2016,Sutter,70 - 74 years,Asian,6
2016,Sutter,70 - 74 years,Black/African-American,6
2016,Sutter,70 - 74 years,Multi-Race,6
2016,Sutter,70 - 74 years,Native American/Alaskan Native,0
2016,Sutter,70 - 74 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,70 - 74 years,Other/Unknown,0
2016,Sutter,75 - 79 years,Hispanic,6
2016,Sutter,75 - 79 years,White,68
2016,Sutter,75 - 79 years,Asian,12
2016,Sutter,75 - 79 years,Black/African-American,6
2016,Sutter,75 - 79 years,Multi-Race,0
2016,Sutter,75 - 79 years,Native American/Alaskan Native,6
2016,Sutter,75 - 79 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,75 - 79 years,Other/Unknown,0
2016,Sutter,80 - 84 years,Hispanic,6
2016,Sutter,80 - 84 years,White,94
2016,Sutter,80 - 84 years,Asian,6
2016,Sutter,80 - 84 years,Black/African-American,6
2016,Sutter,80 - 84 years,Multi-Race,6
2016,Sutter,80 - 84 years,Native American/Alaskan Native,6
2016,Sutter,80 - 84 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,80 - 84 years,Other/Unknown,0
2016,Sutter,85 - 89 years,Hispanic,6
2016,Sutter,85 - 89 years,White,108
2016,Sutter,85 - 89 years,Asian,18
2016,Sutter,85 - 89 years,Black/African-American,6
2016,Sutter,85 - 89 years,Multi-Race,6
2016,Sutter,85 - 89 years,Native American/Alaskan Native,0
2016,Sutter,85 - 89 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,85 - 89 years,Other/Unknown,0
2016,Sutter,90 - 94 years,Hispanic,6
2016,Sutter,90 - 94 years,White,68
2016,Sutter,90 - 94 years,Asian,6
2016,Sutter,90 - 94 years,Black/African-American,0
2016,Sutter,90 - 94 years,Multi-Race,6
2016,Sutter,90 - 94 years,Native American/Alaskan Native,0
2016,Sutter,90 - 94 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,90 - 94 years,Other/Unknown,0
2016,Sutter,95 - 99 years,Hispanic,6
2016,Sutter,95 - 99 years,White,40
2016,Sutter,95 - 99 years,Asian,6
2016,Sutter,95 - 99 years,Black/African-American,6
2016,Sutter,95 - 99 years,Multi-Race,0
2016,Sutter,95 - 99 years,Native American/Alaskan Native,0
2016,Sutter,95 - 99 years,Pacific Islander/Native Hawaiian,0
2016,Sutter,95 - 99 years,Other/Unknown,0
2016,Sutter,100 years and over,Hispanic,6
2016,Sutter,100 years and over,White,6
2016,Sutter,100 years and over,Asian,6
2016,Sutter,100 years and over,Black/African-American,6
2016,Sutter,100 years and over,Multi-Race,0
2016,Sutter,100 years and over,Native American/Alaskan Native,0
2016,Sutter,100 years and over,Pacific Islander/Native Hawaiian,0
2016,Sutter,100 years and over,Other/Unknown,0
2016,Tehama,Less than 1 year,Hispanic,6
2016,Tehama,Less than 1 year,White,6
2016,Tehama,Less than 1 year,Asian,0
2016,Tehama,Less than 1 year,Black/African-American,0
2016,Tehama,Less than 1 year,Multi-Race,0
2016,Tehama,Less than 1 year,Native American/Alaskan Native,0
2016,Tehama,Less than 1 year,Pacific Islander/Native Hawaiian,0
2016,Tehama,Less than 1 year,Other/Unknown,0
2016,Tehama,1 - 4 years,Hispanic,0
2016,Tehama,1 - 4 years,White,6
2016,Tehama,1 - 4 years,Asian,0
2016,Tehama,1 - 4 years,Black/African-American,0
2016,Tehama,1 - 4 years,Multi-Race,0
2016,Tehama,1 - 4 years,Native American/Alaskan Native,0
2016,Tehama,1 - 4 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,1 - 4 years,Other/Unknown,0
2016,Tehama,5 - 9 years,Hispanic,0
2016,Tehama,5 - 9 years,White,0
2016,Tehama,5 - 9 years,Asian,0
2016,Tehama,5 - 9 years,Black/African-American,0
2016,Tehama,5 - 9 years,Multi-Race,0
2016,Tehama,5 - 9 years,Native American/Alaskan Native,0
2016,Tehama,5 - 9 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,5 - 9 years,Other/Unknown,0
2016,Tehama,10 - 14 years,Hispanic,0
2016,Tehama,10 - 14 years,White,0
2016,Tehama,10 - 14 years,Asian,0
2016,Tehama,10 - 14 years,Black/African-American,0
2016,Tehama,10 - 14 years,Multi-Race,0
2016,Tehama,10 - 14 years,Native American/Alaskan Native,0
2016,Tehama,10 - 14 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,10 - 14 years,Other/Unknown,0
2016,Tehama,15 - 19 years,Hispanic,0
2016,Tehama,15 - 19 years,White,6
2016,Tehama,15 - 19 years,Asian,0
2016,Tehama,15 - 19 years,Black/African-American,0
2016,Tehama,15 - 19 years,Multi-Race,0
2016,Tehama,15 - 19 years,Native American/Alaskan Native,0
2016,Tehama,15 - 19 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,15 - 19 years,Other/Unknown,0
2016,Tehama,20 - 24 years,Hispanic,0
2016,Tehama,20 - 24 years,White,6
2016,Tehama,20 - 24 years,Asian,0
2016,Tehama,20 - 24 years,Black/African-American,0
2016,Tehama,20 - 24 years,Multi-Race,0
2016,Tehama,20 - 24 years,Native American/Alaskan Native,0
2016,Tehama,20 - 24 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,20 - 24 years,Other/Unknown,0
2016,Tehama,25 - 29 years,Hispanic,0
2016,Tehama,25 - 29 years,White,6
2016,Tehama,25 - 29 years,Asian,0
2016,Tehama,25 - 29 years,Black/African-American,0
2016,Tehama,25 - 29 years,Multi-Race,0
2016,Tehama,25 - 29 years,Native American/Alaskan Native,0
2016,Tehama,25 - 29 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,25 - 29 years,Other/Unknown,0
2016,Tehama,30 - 34 years,Hispanic,0
2016,Tehama,30 - 34 years,White,6
2016,Tehama,30 - 34 years,Asian,0
2016,Tehama,30 - 34 years,Black/African-American,0
2016,Tehama,30 - 34 years,Multi-Race,0
2016,Tehama,30 - 34 years,Native American/Alaskan Native,0
2016,Tehama,30 - 34 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,30 - 34 years,Other/Unknown,0
2016,Tehama,35 - 39 years,Hispanic,6
2016,Tehama,35 - 39 years,White,6
2016,Tehama,35 - 39 years,Asian,0
2016,Tehama,35 - 39 years,Black/African-American,0
2016,Tehama,35 - 39 years,Multi-Race,0
2016,Tehama,35 - 39 years,Native American/Alaskan Native,0
2016,Tehama,35 - 39 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,35 - 39 years,Other/Unknown,0
2016,Tehama,40 - 44 years,Hispanic,6
2016,Tehama,40 - 44 years,White,6
2016,Tehama,40 - 44 years,Asian,0
2016,Tehama,40 - 44 years,Black/African-American,0
2016,Tehama,40 - 44 years,Multi-Race,6
2016,Tehama,40 - 44 years,Native American/Alaskan Native,0
2016,Tehama,40 - 44 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,40 - 44 years,Other/Unknown,0
2016,Tehama,45 - 49 years,Hispanic,6
2016,Tehama,45 - 49 years,White,14
2016,Tehama,45 - 49 years,Asian,0
2016,Tehama,45 - 49 years,Black/African-American,0
2016,Tehama,45 - 49 years,Multi-Race,0
2016,Tehama,45 - 49 years,Native American/Alaskan Native,0
2016,Tehama,45 - 49 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,45 - 49 years,Other/Unknown,0
2016,Tehama,50 - 54 years,Hispanic,6
2016,Tehama,50 - 54 years,White,21
2016,Tehama,50 - 54 years,Asian,6
2016,Tehama,50 - 54 years,Black/African-American,0
2016,Tehama,50 - 54 years,Multi-Race,6
2016,Tehama,50 - 54 years,Native American/Alaskan Native,0
2016,Tehama,50 - 54 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,50 - 54 years,Other/Unknown,0
2016,Tehama,55 - 59 years,Hispanic,6
2016,Tehama,55 - 59 years,White,44
2016,Tehama,55 - 59 years,Asian,0
2016,Tehama,55 - 59 years,Black/African-American,6
2016,Tehama,55 - 59 years,Multi-Race,6
2016,Tehama,55 - 59 years,Native American/Alaskan Native,6
2016,Tehama,55 - 59 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,55 - 59 years,Other/Unknown,0
2016,Tehama,60 - 64 years,Hispanic,6
2016,Tehama,60 - 64 years,White,60
2016,Tehama,60 - 64 years,Asian,6
2016,Tehama,60 - 64 years,Black/African-American,0
2016,Tehama,60 - 64 years,Multi-Race,6
2016,Tehama,60 - 64 years,Native American/Alaskan Native,6
2016,Tehama,60 - 64 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,60 - 64 years,Other/Unknown,0
2016,Tehama,65 - 69 years,Hispanic,6
2016,Tehama,65 - 69 years,White,79
2016,Tehama,65 - 69 years,Asian,6
2016,Tehama,65 - 69 years,Black/African-American,0
2016,Tehama,65 - 69 years,Multi-Race,6
2016,Tehama,65 - 69 years,Native American/Alaskan Native,6
2016,Tehama,65 - 69 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,65 - 69 years,Other/Unknown,0
2016,Tehama,70 - 74 years,Hispanic,0
2016,Tehama,70 - 74 years,White,78
2016,Tehama,70 - 74 years,Asian,6
2016,Tehama,70 - 74 years,Black/African-American,6
2016,Tehama,70 - 74 years,Multi-Race,6
2016,Tehama,70 - 74 years,Native American/Alaskan Native,6
2016,Tehama,70 - 74 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,70 - 74 years,Other/Unknown,6
2016,Tehama,75 - 79 years,Hispanic,6
2016,Tehama,75 - 79 years,White,70
2016,Tehama,75 - 79 years,Asian,0
2016,Tehama,75 - 79 years,Black/African-American,0
2016,Tehama,75 - 79 years,Multi-Race,6
2016,Tehama,75 - 79 years,Native American/Alaskan Native,0
2016,Tehama,75 - 79 years,Pacific Islander/Native Hawaiian,6
2016,Tehama,75 - 79 years,Other/Unknown,6
2016,Tehama,80 - 84 years,Hispanic,6
2016,Tehama,80 - 84 years,White,101
2016,Tehama,80 - 84 years,Asian,6
2016,Tehama,80 - 84 years,Black/African-American,6
2016,Tehama,80 - 84 years,Multi-Race,6
2016,Tehama,80 - 84 years,Native American/Alaskan Native,0
2016,Tehama,80 - 84 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,80 - 84 years,Other/Unknown,0
2016,Tehama,85 - 89 years,Hispanic,6
2016,Tehama,85 - 89 years,White,89
2016,Tehama,85 - 89 years,Asian,0
2016,Tehama,85 - 89 years,Black/African-American,6
2016,Tehama,85 - 89 years,Multi-Race,6
2016,Tehama,85 - 89 years,Native American/Alaskan Native,6
2016,Tehama,85 - 89 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,85 - 89 years,Other/Unknown,0
2016,Tehama,90 - 94 years,Hispanic,6
2016,Tehama,90 - 94 years,White,84
2016,Tehama,90 - 94 years,Asian,0
2016,Tehama,90 - 94 years,Black/African-American,0
2016,Tehama,90 - 94 years,Multi-Race,6
2016,Tehama,90 - 94 years,Native American/Alaskan Native,0
2016,Tehama,90 - 94 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,90 - 94 years,Other/Unknown,0
2016,Tehama,95 - 99 years,Hispanic,6
2016,Tehama,95 - 99 years,White,23
2016,Tehama,95 - 99 years,Asian,0
2016,Tehama,95 - 99 years,Black/African-American,0
2016,Tehama,95 - 99 years,Multi-Race,0
2016,Tehama,95 - 99 years,Native American/Alaskan Native,6
2016,Tehama,95 - 99 years,Pacific Islander/Native Hawaiian,0
2016,Tehama,95 - 99 years,Other/Unknown,0
2016,Tehama,100 years and over,Hispanic,0
2016,Tehama,100 years and over,White,6
2016,Tehama,100 years and over,Asian,0
2016,Tehama,100 years and over,Black/African-American,0
2016,Tehama,100 years and over,Multi-Race,0
2016,Tehama,100 years and over,Native American/Alaskan Native,0
2016,Tehama,100 years and over,Pacific Islander/Native Hawaiian,0
2016,Tehama,100 years and over,Other/Unknown,0
2016,Trinity,Less than 1 year,Hispanic,6
2016,Trinity,Less than 1 year,White,6
2016,Trinity,Less than 1 year,Asian,0
2016,Trinity,Less than 1 year,Black/African-American,0
2016,Trinity,Less than 1 year,Multi-Race,0
2016,Trinity,Less than 1 year,Native American/Alaskan Native,0
2016,Trinity,Less than 1 year,Pacific Islander/Native Hawaiian,0
2016,Trinity,Less than 1 year,Other/Unknown,0
2016,Trinity,1 - 4 years,Hispanic,0
2016,Trinity,1 - 4 years,White,6
2016,Trinity,1 - 4 years,Asian,0
2016,Trinity,1 - 4 years,Black/African-American,0
2016,Trinity,1 - 4 years,Multi-Race,0
2016,Trinity,1 - 4 years,Native American/Alaskan Native,0
2016,Trinity,1 - 4 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,1 - 4 years,Other/Unknown,0
2016,Trinity,5 - 9 years,Hispanic,0
2016,Trinity,5 - 9 years,White,0
2016,Trinity,5 - 9 years,Asian,0
2016,Trinity,5 - 9 years,Black/African-American,0
2016,Trinity,5 - 9 years,Multi-Race,0
2016,Trinity,5 - 9 years,Native American/Alaskan Native,0
2016,Trinity,5 - 9 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,5 - 9 years,Other/Unknown,0
2016,Trinity,10 - 14 years,Hispanic,0
2016,Trinity,10 - 14 years,White,0
2016,Trinity,10 - 14 years,Asian,0
2016,Trinity,10 - 14 years,Black/African-American,0
2016,Trinity,10 - 14 years,Multi-Race,0
2016,Trinity,10 - 14 years,Native American/Alaskan Native,0
2016,Trinity,10 - 14 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,10 - 14 years,Other/Unknown,0
2016,Trinity,15 - 19 years,Hispanic,0
2016,Trinity,15 - 19 years,White,0
2016,Trinity,15 - 19 years,Asian,0
2016,Trinity,15 - 19 years,Black/African-American,0
2016,Trinity,15 - 19 years,Multi-Race,0
2016,Trinity,15 - 19 years,Native American/Alaskan Native,0
2016,Trinity,15 - 19 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,15 - 19 years,Other/Unknown,0
2016,Trinity,20 - 24 years,Hispanic,6
2016,Trinity,20 - 24 years,White,0
2016,Trinity,20 - 24 years,Asian,0
2016,Trinity,20 - 24 years,Black/African-American,0
2016,Trinity,20 - 24 years,Multi-Race,6
2016,Trinity,20 - 24 years,Native American/Alaskan Native,0
2016,Trinity,20 - 24 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,20 - 24 years,Other/Unknown,0
2016,Trinity,25 - 29 years,Hispanic,0
2016,Trinity,25 - 29 years,White,6
2016,Trinity,25 - 29 years,Asian,0
2016,Trinity,25 - 29 years,Black/African-American,0
2016,Trinity,25 - 29 years,Multi-Race,0
2016,Trinity,25 - 29 years,Native American/Alaskan Native,0
2016,Trinity,25 - 29 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,25 - 29 years,Other/Unknown,0
2016,Trinity,30 - 34 years,Hispanic,0
2016,Trinity,30 - 34 years,White,6
2016,Trinity,30 - 34 years,Asian,0
2016,Trinity,30 - 34 years,Black/African-American,0
2016,Trinity,30 - 34 years,Multi-Race,0
2016,Trinity,30 - 34 years,Native American/Alaskan Native,0
2016,Trinity,30 - 34 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,30 - 34 years,Other/Unknown,0
2016,Trinity,35 - 39 years,Hispanic,0
2016,Trinity,35 - 39 years,White,6
2016,Trinity,35 - 39 years,Asian,0
2016,Trinity,35 - 39 years,Black/African-American,0
2016,Trinity,35 - 39 years,Multi-Race,0
2016,Trinity,35 - 39 years,Native American/Alaskan Native,0
2016,Trinity,35 - 39 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,35 - 39 years,Other/Unknown,0
2016,Trinity,40 - 44 years,Hispanic,0
2016,Trinity,40 - 44 years,White,6
2016,Trinity,40 - 44 years,Asian,0
2016,Trinity,40 - 44 years,Black/African-American,0
2016,Trinity,40 - 44 years,Multi-Race,0
2016,Trinity,40 - 44 years,Native American/Alaskan Native,0
2016,Trinity,40 - 44 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,40 - 44 years,Other/Unknown,0
2016,Trinity,45 - 49 years,Hispanic,0
2016,Trinity,45 - 49 years,White,6
2016,Trinity,45 - 49 years,Asian,0
2016,Trinity,45 - 49 years,Black/African-American,0
2016,Trinity,45 - 49 years,Multi-Race,0
2016,Trinity,45 - 49 years,Native American/Alaskan Native,0
2016,Trinity,45 - 49 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,45 - 49 years,Other/Unknown,0
2016,Trinity,50 - 54 years,Hispanic,0
2016,Trinity,50 - 54 years,White,6
2016,Trinity,50 - 54 years,Asian,0
2016,Trinity,50 - 54 years,Black/African-American,0
2016,Trinity,50 - 54 years,Multi-Race,6
2016,Trinity,50 - 54 years,Native American/Alaskan Native,0
2016,Trinity,50 - 54 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,50 - 54 years,Other/Unknown,0
2016,Trinity,55 - 59 years,Hispanic,0
2016,Trinity,55 - 59 years,White,14
2016,Trinity,55 - 59 years,Asian,0
2016,Trinity,55 - 59 years,Black/African-American,0
2016,Trinity,55 - 59 years,Multi-Race,0
2016,Trinity,55 - 59 years,Native American/Alaskan Native,0
2016,Trinity,55 - 59 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,55 - 59 years,Other/Unknown,0
2016,Trinity,60 - 64 years,Hispanic,0
2016,Trinity,60 - 64 years,White,13
2016,Trinity,60 - 64 years,Asian,0
2016,Trinity,60 - 64 years,Black/African-American,0
2016,Trinity,60 - 64 years,Multi-Race,0
2016,Trinity,60 - 64 years,Native American/Alaskan Native,6
2016,Trinity,60 - 64 years,Pacific Islander/Native Hawaiian,0
2016,Trinity,60 - 64 years,Other/Unknown,0
2016,Trinity,65 - 69 years,Hispanic,0
